PLAYER,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,GA60,xGA60,GSAx60,SIGNING AGE,CLAUSE,LENGTH,SIGNING,CAP HIT,CAP HIT %
341. Robby Fabbri,178,Left,21 - Round 1 - 2014 (STL),15.32,123,211,170,0.95,7.60,13.05,10.51,525,500,51.22,968,830,53.84,726,665,52.19,55.77,55.66,50.05,-,-,-,24,,2,RFA,2950000,0.036
342. Jared McCann,185,Left,24 - Round 1 - 2014 (VAN),22.20,199,353,287,1.12,10.00,17.73,14.42,699,517,57.48,1319,917,58.99,1008,705,58.84,71.75,56.24,56.06,-,-,-,24,,2,RFA,2940000,0.036
343. Ian Cole,185,Left,18 - Round 1 - 2007 (STL),2.68,77,180,121,0.12,3.59,8.40,5.64,636,564,53.00,1179,1056,52.75,910,797,53.31,60.82,59.13,50.70,-,-,-,32,,1,UFA,2900000,0.036
344. Jake Allen,188,Left,34 - Round 2 - 2008 (STL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.30,3.37,0.07,30,,2,UFA,2875000,0.035
345. Colton Sissons,185,Right,50 - Round 2 - 2012 (NSH),11.39,87,163,134,0.54,4.09,7.66,6.30,515,746,40.84,955,1361,41.23,736,1035,41.56,50.01,74.93,40.03,-,-,-,25,,7,RFA,2857143,0.035
346. Robert Thomas,183,Right,20 - Round 1 - 2017 (STL),17.39,115,191,166,0.77,5.09,8.48,7.37,744,735,50.30,1266,1243,50.46,999,990,50.23,79.17,77.04,50.68,-,-,-,21,,2,RFA,2800000,0.034
347. Jordan Kyrou,183,Right,35 - Round 2 - 2016 (STL),18.53,188,323,242,0.91,9.19,15.80,11.84,677,630,51.80,1160,1071,51.99,899,866,50.93,68.09,59.88,53.21,-,-,-,23,,2,RFA,2800000,0.034
348. Mackenzie Blackwood,193,Left,42 - Round 2 - 2015 (NJD),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.39,2.74,-0.65,23,,3,RFA,2800000,0.034
349. Vladislav Gavrikov,191,Left,159 - Round 6 - 2015 (CBJ),6.72,108,204,145,0.23,3.63,6.87,4.88,793,1119,41.47,1430,1922,42.66,1103,1488,42.57,75.73,106.15,41.64,-,-,-,24,,3,RFA,2800000,0.034
350. Joonas Korpisalo,191,Left,62 - Round 3 - 2012 (CBJ),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.15,3.36,-0.78,26,,2,RFA,2800000,0.034
351. Warren Foegele,188,Left,67 - Round 3 - 2014 (CAR),16.38,142,245,191,0.95,8.24,14.21,11.08,573,470,54.94,1054,848,55.42,787,636,55.31,50.19,43.49,53.58,-,-,-,25,,3,RFA,2750000,0.034
352. Brock McGinn,183,Left,47 - Round 2 - 2012 (CAR),11.92,99,157,128,0.75,6.19,9.82,8.00,436,555,44.00,708,1018,41.02,568,754,42.97,36.90,48.33,43.29,-,-,-,27,,4,UFA,2750000,0.034
353. Jesper Bratt,178,Left,162 - Round 6 - 2016 (NJD),19.32,197,324,263,0.88,8.92,14.68,11.91,872,579,60.10,1587,1086,59.37,1230,833,59.62,89.91,61.87,59.24,-,-,-,21,,2,RFA,2750000,0.034
354. Chandler Stephenson,183,Left,77 - Round 3 - 2012 (WSH),18.39,125,195,158,0.72,4.91,7.67,6.21,873,769,53.17,1572,1454,51.95,1191,1050,53.15,97.85,90.42,51.97,-,-,-,26,,4,RFA,2750000,0.034
355. Carson Soucy,196,Left,137 - Round 5 - 2013 (MIN),4.20,97,169,118,0.22,5.15,8.97,6.26,553,558,49.77,944,1008,48.36,719,781,47.93,48.67,55.84,46.57,-,-,-,25,,3,UFA,2750000,0.034
356. Oskar Sundqvist,191,Right,81 - Round 3 - 2012 (PIT),8.07,70,117,89,0.59,5.08,8.50,6.47,339,483,41.24,571,914,38.45,434,675,39.13,28.76,50.96,36.08,-,-,-,25,,4,RFA,2750000,0.034
357. Richard Pánik,188,Left,52 - Round 2 - 2009 (TBL),0.73,4,10,8,0.73,4.01,10.06,8.03,34,29,53.97,61,47,56.48,44,35,55.70,2.98,2.87,50.94,-,-,-,28,,4,UFA,2750000,0.034
358. Carl Hagelin,183,Left,168 - Round 6 - 2007 (NYR),7.76,71,117,96,0.62,5.65,9.30,7.63,365,387,48.54,627,721,46.51,483,543,47.08,30.25,38.74,43.85,-,-,-,30,,4,UFA,2750000,0.035
359. Miles Wood,188,Left,100 - Round 4 - 2013 (NJD),0.21,2,8,6,0.28,2.71,10.84,8.13,12,32,27.27,22,55,28.57,17,46,26.98,0.88,3.72,19.13,-,-,-,22,,4,RFA,2750000,0.035
360. John Moore,185,Left,21 - Round 1 - 2009 (CBJ),0.27,7,15,10,0.13,3.42,7.32,4.88,53,84,38.69,90,159,36.14,69,124,35.75,3.29,7.47,30.58,-,-,-,27,,5,UFA,2750000,0.035
361. Andreas Athanasiou,188,Left,110 - Round 4 - 2012 (DET),10.34,71,123,104,1.45,9.99,17.30,14.63,245,196,55.56,435,376,53.64,349,280,55.48,27.33,18.89,59.13,-,-,-,26,,1,RFA,2700000,0.033
362. Markus Nutivaara,185,Left,189 - Round 7 - 2015 (CBJ),0.00,0,0,0,0.00,0.00,0.00,0.00,4,3,57.14,8,4,66.67,6,3,66.67,0.52,0.10,83.87,-,-,-,24,,4,RFA,2700000,0.036
363. Gustav Forsling,183,Left,126 - Round 5 - 2014 (VAN),7.51,145,296,192,0.30,5.77,11.79,7.64,865,820,51.34,1490,1424,51.13,1126,1103,50.52,85.91,83.67,50.66,-,-,-,25,,3,RFA,2666667,0.033
364. Jason Dickinson,188,Left,29 - Round 1 - 2013 (DAL),7.54,66,125,98,0.56,4.90,9.27,7.27,327,461,41.50,639,853,42.83,465,624,42.70,29.14,45.51,39.04,-,-,-,25,,3,RFA,2650000,0.033
365. Sean Walker,180,Right,-,0.77,18,32,22,0.42,9.80,17.42,11.97,79,60,56.83,127,103,55.22,99,78,55.93,5.47,5.16,51.46,-,-,-,25,,4,RFA,2650000,0.033
366. Philippe Myers,196,Right,-,1.19,28,72,49,0.18,4.18,10.75,7.32,156,204,43.33,312,375,45.41,234,289,44.74,12.84,18.26,41.29,-,-,-,23,,3,RFA,2550000,0.031
367. Denis Gurianov,191,Left,12 - Round 1 - 2015 (DAL),13.57,144,281,199,0.79,8.34,16.28,11.53,547,550,49.86,1055,961,52.33,774,741,51.09,54.29,43.25,55.66,-,-,-,23,,2,RFA,2550000,0.031
368. Frank Vatrano,178,Left,-,14.60,161,266,209,0.94,10.34,17.07,13.42,557,422,56.89,972,777,55.57,733,584,55.66,45.64,36.99,55.23,-,-,-,25,,3,RFA,2533333,0.032
369. Henri Jokiharju,183,Right,29 - Round 1 - 2017 (CHI),3.20,83,146,102,0.15,3.79,6.66,4.65,652,761,46.14,1098,1285,46.08,846,1044,44.76,51.67,75.01,40.79,-,-,-,22,,3,RFA,2500000,0.031
370. Casey Mittelstadt,185,Left,8 - Round 1 - 2017 (BUF),7.05,79,120,99,0.66,7.35,11.17,9.21,342,326,51.20,580,516,52.92,462,422,52.26,30.90,34.35,47.36,-,-,-,22,,3,RFA,2500000,0.031
371. Casey Cizikas,180,Left,92 - Round 4 - 2009 (NYI),10.19,91,147,128,0.60,5.37,8.67,7.55,339,535,38.79,619,1027,37.61,460,747,38.11,32.97,47.52,40.96,-,-,-,30,,6,UFA,2500000,0.031
372. Nick Ritchie,188,Left,10 - Round 1 - 2014 (ANA),12.26,93,159,134,1.02,7.71,13.18,11.11,367,364,50.21,733,635,53.58,530,519,50.52,35.77,32.45,52.43,-,-,-,25,,2,UFA,2500000,0.031
373. Tucker Poolman,188,Right,127 - Round 5 - 2013 (WPG),1.72,47,104,61,0.15,4.15,9.18,5.38,315,362,46.53,560,683,45.05,412,485,45.93,26.08,33.04,44.11,-,-,-,28,,4,UFA,2500000,0.031
374. Sean Kuraly,188,Left,133 - Round 5 - 2011 (SJS),13.08,121,190,161,0.64,5.94,9.33,7.91,538,757,41.54,979,1343,42.16,726,1030,41.34,48.00,75.90,38.74,-,-,-,28,NTC,4,UFA,2500000,0.031
375. Patrik Nemeth,191,Left,41 - Round 2 - 2010 (DAL),2.33,52,114,78,0.13,2.98,6.53,4.47,377,639,37.11,689,1165,37.15,518,881,37.03,33.61,56.54,37.29,-,-,-,29,M-NTC,3,UFA,2500000,0.031
376. Artem Zub,188,Right,-,4.30,92,194,127,0.15,3.24,6.83,4.47,766,926,45.27,1417,1708,45.34,1074,1287,45.49,68.04,87.53,43.74,-,-,-,25,,2,RFA,2500000,0.031
377. Valeri Nichushkin,193,Left,10 - Round 1 - 2013 (DAL),22.51,180,264,227,1.14,9.16,13.43,11.55,776,600,56.40,1388,989,58.39,1035,779,57.06,73.29,55.00,57.13,-,-,-,25,,2,RFA,2500000,0.031
378. Radko Gudas,183,Right,66 - Round 3 - 2010 (TBL),3.56,100,222,144,0.15,4.33,9.60,6.23,734,720,50.48,1310,1287,50.44,973,966,50.18,77.15,69.18,52.72,-,-,-,30,,3,UFA,2500000,0.031
379. Nick Jensen,185,Right,150 - Round 5 - 2009 (DET),3.88,88,204,141,0.16,3.59,8.33,5.75,646,751,46.24,1180,1447,44.92,904,1072,45.75,57.69,71.80,44.55,-,-,-,28,,4,UFA,2500000,0.031
380. Thomas Hickey,183,Left,4 - Round 1 - 2007 (LAK),0.00,0,1,0,0.00,0.00,1.54,0.00,12,25,32.43,22,47,31.88,15,36,29.41,1.26,2.45,33.96,-,-,-,29,,4,UFA,2500000,0.031
381. Michal Kempný,185,Left,-,0.59,10,40,20,0.15,2.52,10.10,5.05,83,114,42.13,185,241,43.43,132,168,44.00,7.34,9.44,43.72,-,-,-,27,,4,UFA,2500000,0.031
382. Brayden McNabb,193,Left,66 - Round 3 - 2009 (BUF),3.99,85,195,133,0.18,3.75,8.61,5.87,639,730,46.68,1148,1451,44.17,864,1016,45.96,67.09,74.47,47.40,-,-,-,27,,4,UFA,2500000,0.033
383. Andrew Mangiapane,178,Left,166 - Round 6 - 2015 (CGY),24.57,185,300,235,1.13,8.61,13.96,10.93,820,564,59.25,1475,1020,59.12,1128,777,59.21,77.48,53.14,59.32,-,-,-,24,,2,RFA,2425000,0.03
384. Alexandar Georgiev,185,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.92,2.74,-0.18,24,,2,RFA,2425000,0.03
385. Dante Fabbro,183,Right,17 - Round 1 - 2016 (NSH),3.36,88,189,131,0.16,4.20,9.02,6.25,635,659,49.07,1171,1230,48.77,900,911,49.70,55.83,54.95,50.40,-,-,-,23,,2,RFA,2400000,0.029
386. Erik Haula,183,Left,182 - Round 7 - 2009 (MIN),14.32,141,217,184,0.73,7.19,11.06,9.38,669,549,54.93,1111,1012,52.33,876,783,52.80,54.43,46.31,54.03,-,-,-,30,,2,UFA,2375000,0.029
387. Jake Bean,185,Left,13 - Round 1 - 2016 (CAR),4.54,90,209,134,0.20,3.92,9.10,5.83,660,805,45.05,1238,1312,48.55,923,1050,46.78,56.09,74.42,42.98,-,-,-,23,,3,RFA,2333333,0.029
388. Laurent Brossoit,191,Left,164 - Round 6 - 2011 (CGY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.90,2.81,-0.09,28,,2,UFA,2325000,0.029
389. Dillon Dubé,180,Left,56 - Round 2 - 2016 (CGY),15.00,143,228,188,0.89,8.46,13.49,11.12,577,498,53.67,1040,866,54.56,815,688,54.22,51.15,45.46,52.94,-,-,-,22,,3,RFA,2300000,0.028
390. Artturi Lehkonen,183,Left,55 - Round 2 - 2013 (MTL),20.16,155,269,213,1.08,8.32,14.45,11.44,583,636,47.83,1032,1090,48.63,767,847,47.52,54.15,58.56,48.04,-,-,-,25,,1,RFA,2300000,0.028
391. Filip Chytil,188,Left,21 - Round 1 - 2017 (NYR),14.24,135,231,188,0.97,9.18,15.70,12.78,473,402,54.06,843,736,53.39,643,548,53.99,44.79,36.61,55.02,-,-,-,21,,2,RFA,2300000,0.028
392. Luke Kunin,183,Right,15 - Round 1 - 2016 (MIN),14.57,125,209,176,0.77,6.61,11.06,9.31,504,653,43.56,940,1181,44.32,698,893,43.87,46.13,54.45,45.86,-,-,-,22,,2,RFA,2300000,0.028
393. Ivan Barbashev,183,Left,33 - Round 2 - 2014 (STL),17.28,111,188,150,0.78,5.00,8.47,6.76,626,760,45.17,1093,1344,44.85,829,1042,44.31,62.89,69.39,47.54,-,-,-,25,,2,RFA,2250000,0.028
394. Dmitry Kulikov,185,Left,14 - Round 1 - 2009 (FLA),4.76,74,168,112,0.20,3.05,6.92,4.62,668,814,45.07,1238,1472,45.68,927,1129,45.09,54.92,70.40,43.82,-,-,-,30,M-NTC,2,UFA,2250000,0.028
395. James Reimer,188,Left,99 - Round 4 - 2006 (TOR),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.90,3.01,0.11,33,M-NTC,2,UFA,2250000,0.028
396. Cody Eakin,183,Left,85 - Round 3 - 2009 (WSH),5.12,74,118,95,0.33,4.71,7.51,6.04,346,541,39.01,606,956,38.79,468,741,38.71,24.83,45.62,35.24,-,-,-,29,,2,UFA,2250000,0.028
397. Radim Simek,180,Left,-,1.54,25,49,34,0.19,3.14,6.15,4.26,199,222,47.27,360,430,45.57,265,304,46.57,15.68,17.28,47.57,-,-,-,27,,4,UFA,2250000,0.028
398. Pavel Zacha,191,Left,6 - Round 1 - 2015 (NJD),17.60,148,264,211,0.90,7.53,13.43,10.74,673,537,55.62,1264,951,57.07,954,741,56.28,62.09,56.56,52.33,-,-,-,22,,3,RFA,2250000,0.028
399. Teddy Blueger,183,Left,52 - Round 2 - 2012 (PIT),9.21,93,134,114,0.56,5.72,8.24,7.01,439,506,46.46,720,963,42.78,582,731,44.33,36.04,46.60,43.61,-,-,-,26,,2,RFA,2200000,0.027
400. Zemgus Girgensons,188,Left,14 - Round 1 - 2012 (BUF),9.11,92,145,120,0.66,6.67,10.50,8.69,363,439,45.26,607,723,45.64,484,570,45.92,29.06,38.82,42.81,-,-,-,26,,3,UFA,2200000,0.027
401. Adin Hill,198,Left,76 - Round 3 - 2015 (ARI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.66,2.37,-0.29,25,,2,RFA,2175000,0.027
402. Evander Kane,188,Left,4 - Round 1 - 2009 (ATL),19.25,152,260,206,1.38,10.90,18.64,14.78,550,414,57.05,977,750,56.57,745,582,56.14,60.85,41.48,59.46,-,-,-,29,NMC,1,UFA,2108696,0.026
403. Adam Erne,185,Left,33 - Round 2 - 2013 (TBL),10.27,108,176,139,0.57,6.13,9.99,7.89,462,562,45.12,817,1012,44.67,615,756,44.86,43.94,49.28,47.14,-,-,-,26,,2,RFA,2100000,0.026
404. Jordan Greenway,198,Left,50 - Round 2 - 2015 (MIN),14.22,110,166,145,0.94,7.31,11.03,9.64,452,446,50.33,758,847,47.23,590,631,48.32,42.01,39.94,51.26,-,-,-,23,,2,RFA,2100000,0.026
405. Nick Bonino,185,Left,173 - Round 6 - 2007 (SJS),15.89,137,211,181,0.71,6.15,9.48,8.13,568,664,46.10,1026,1383,42.59,788,973,44.75,53.20,65.78,44.71,-,-,-,33,M-NTC,2,UFA,2050000,0.025
406. Maxime Comtois,188,Left,50 - Round 2 - 2017 (ANA),8.75,72,130,110,0.71,5.88,10.61,8.98,362,364,49.86,700,674,50.95,514,504,50.49,34.47,35.02,49.61,-,-,-,22,,2,RFA,2037500,0.025
407. Ilya Samsonov,191,Left,22 - Round 1 - 2015 (WSH),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.02,2.75,-0.28,24,,1,RFA,2000000,0.025
408. Yegor Sharangovich,188,Left,141 - Round 5 - 2018 (NJD),18.00,168,294,238,0.86,8.03,14.06,11.38,660,665,49.81,1224,1147,51.62,914,907,50.19,61.75,63.37,49.35,-,-,-,23,,2,RFA,2000000,0.025
409. Zachary Sanford,193,Left,61 - Round 2 - 2013 (WSH),14.28,104,209,167,0.75,5.45,10.96,8.76,516,623,45.30,996,1120,47.07,754,830,47.60,52.54,55.48,48.64,-,-,-,26,,1,RFA,2000000,0.025
410. Ryan Murray,185,Left,2 - Round 1 - 2012 (CBJ),1.13,26,45,33,0.13,2.99,5.18,3.80,263,294,47.22,442,525,45.71,330,387,46.03,19.26,23.66,44.87,-,-,-,27,,1,UFA,2000000,0.025
411. Tyson Jost,180,Left,10 - Round 1 - 2016 (COL),8.13,97,157,118,0.48,5.67,9.18,6.90,439,607,41.97,785,1086,41.96,575,815,41.37,34.29,54.77,38.51,-,-,-,23,,2,RFA,2000000,0.025
412. Mattias Janmark,185,Left,79 - Round 3 - 2013 (DET),12.04,89,144,122,0.75,5.56,8.99,7.62,465,513,47.55,844,974,46.42,625,708,46.89,46.52,48.86,48.77,-,-,-,28,,1,UFA,2000000,0.025
413. Martin Jones,193,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.42,3.10,-0.33,31,,1,UFA,2000000,0.025
414. Michael Del Zotto,183,Left,20 - Round 1 - 2008 (NYR),1.01,35,81,51,0.13,4.42,10.24,6.45,224,249,47.36,429,459,48.31,307,340,47.45,19.82,22.15,47.22,-,-,-,31,,2,UFA,2000000,0.025
415. Braden Holtby,188,Left,93 - Round 4 - 2008 (WSH),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.78,2.74,-0.04,31,,1,UFA,2000000,0.025
416. Antti Raanta,183,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.45,2.76,0.31,32,,2,UFA,2000000,0.025
417. Marc Staal,193,Left,12 - Round 1 - 2005 (NYR),3.42,76,141,104,0.17,3.69,6.84,5.04,519,742,41.16,895,1295,40.86,696,987,41.35,45.78,71.53,39.02,-,-,-,34,NMC,1,UFA,2000000,0.025
418. Ethan Bear,180,Right,124 - Round 5 - 2015 (EDM),4.30,97,186,129,0.28,6.24,11.97,8.30,512,448,53.33,968,757,56.12,767,600,56.11,50.42,40.63,55.38,-,-,-,23,,2,RFA,2000000,0.025
419. Vladislav Namestnikov,183,Left,27 - Round 1 - 2011 (TBL),13.78,91,153,123,0.75,4.97,8.36,6.72,480,581,45.24,816,1056,43.59,633,790,44.48,46.54,56.38,45.22,-,-,-,27,,2,UFA,2000000,0.025
420. Jesper Fast,185,Right,157 - Round 6 - 2010 (NYR),15.39,97,171,142,0.76,4.79,8.44,7.02,630,520,54.78,1165,942,55.29,898,730,55.16,67.08,50.52,57.04,-,-,-,28,,3,UFA,2000000,0.025
421. Mark Borowiecki,188,Left,139 - Round 5 - 2008 (OTT),1.50,45,91,67,0.12,3.61,7.31,5.38,300,434,40.86,550,801,40.71,438,602,42.12,26.06,39.90,39.50,-,-,-,30,,2,UFA,2000000,0.025
422. Rocco Grimaldi,168,Right,33 - Round 2 - 2011 (FLA),0.62,8,13,10,0.49,6.27,10.19,7.84,51,41,55.43,78,75,50.98,61,58,51.26,3.36,3.44,49.41,-,-,-,27,,2,UFA,2000000,0.025
423. Pavel Francouz,183,Right,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.54,2.58,0.03,30,,2,UFA,2000000,0.025
424. Justin Holl,193,Right,54 - Round 2 - 2010 (CHI),3.67,64,128,90,0.16,2.75,5.51,3.87,672,785,46.12,1230,1355,47.58,936,1034,47.51,64.61,67.23,49.00,-,-,-,28,M-NTC,3,UFA,2000000,0.025
425. Adrian Kempe,188,Left,29 - Round 1 - 2014 (LAK),29.66,247,443,331,1.23,10.22,18.34,13.70,907,700,56.44,1626,1233,56.87,1227,942,56.57,92.13,78.70,53.93,-,-,-,22,,3,RFA,2000000,0.025
426. Calle Järnkrok,180,Right,51 - Round 2 - 2010 (DET),11.62,101,175,142,0.66,5.73,9.92,8.05,539,509,51.43,1012,919,52.41,773,713,52.02,49.17,54.59,47.39,-,-,-,24,,6,RFA,2000000,0.027
427. Erik Gudbranson,196,Right,3 - Round 1 - 2010 (FLA),3.91,129,268,181,0.17,5.47,11.37,7.68,705,746,48.59,1335,1317,50.34,1017,1024,49.83,56.52,73.08,43.61,-,-,-,29,,1,UFA,1950000,0.024
428. Trevor Moore,178,Left,-,26.10,202,341,285,1.23,9.53,16.10,13.46,774,590,56.74,1361,1106,55.17,1059,815,56.51,76.98,57.72,57.15,-,-,-,26,,2,RFA,1875000,0.023
429. Brett Kulak,188,Left,105 - Round 4 - 2012 (CGY),2.88,92,179,119,0.13,4.20,8.17,5.43,637,670,48.74,1125,1169,49.04,835,895,48.27,55.03,60.30,47.72,-,-,-,25,,3,RFA,1850000,0.023
430. Jack Roslovic,185,Right,25 - Round 1 - 2015 (WPG),11.92,131,219,182,0.62,6.79,11.36,9.44,601,659,47.70,1101,1091,50.23,841,864,49.33,52.54,56.35,48.25,-,-,-,23,,2,RFA,1838362,0.023
431. Janne Kuokkanen,185,Left,43 - Round 2 - 2016 (CAR),6.14,64,109,89,0.48,4.99,8.50,6.94,344,412,45.50,651,742,46.73,488,564,46.39,27.02,37.39,41.95,-,-,-,23,,2,RFA,1825000,0.022
432. Jordan Martinook,183,Left,58 - Round 2 - 2012 (ARI),8.34,77,152,121,0.76,6.99,13.80,10.99,348,299,53.79,692,513,57.43,515,414,55.44,28.30,27.35,50.85,-,-,-,28,,3,UFA,1800000,0.022
433. Justin Braun,188,Right,201 - Round 7 - 2007 (SJS),2.25,73,160,105,0.10,3.25,7.12,4.67,562,743,43.07,1011,1387,42.16,749,1026,42.20,44.11,68.20,39.28,-,-,-,33,,2,UFA,1800000,0.022
434. Tomas Nosek,188,Left,-,9.89,84,156,128,0.59,5.03,9.35,7.67,454,506,47.29,773,978,44.15,603,714,45.79,38.72,44.22,46.68,-,-,-,28,,2,UFA,1750000,0.021
435. Tyler Pitlick,188,Right,31 - Round 2 - 2010 (EDM),3.97,36,77,54,0.56,5.05,10.83,7.59,209,227,47.94,366,435,45.69,280,312,47.30,19.19,18.87,50.42,-,-,-,28,,2,UFA,1750000,0.021
436. Ryan Reaves,188,Right,156 - Round 5 - 2005 (STL),4.70,44,73,59,0.38,3.59,5.96,4.82,246,390,38.68,442,700,38.70,330,524,38.64,19.39,30.20,39.10,-,-,-,33,,2,UFA,1750000,0.021
437. Zach Aston-Reese,183,Left,-,7.73,78,130,102,0.52,5.20,8.67,6.80,380,466,44.92,657,873,42.94,502,655,43.39,29.17,40.54,41.84,-,-,-,26,,1,RFA,1725000,0.021
438. Ryan Hartman,183,Right,30 - Round 1 - 2013 (CHI),26.38,239,421,341,1.06,9.61,16.94,13.72,881,750,54.02,1598,1311,54.93,1210,995,54.88,86.02,74.00,53.76,-,-,-,26,,3,RFA,1700000,0.021
439. Troy Stecher,178,Right,-,1.59,50,87,68,0.20,6.21,10.80,8.44,244,274,47.10,435,488,47.13,346,376,47.92,20.73,23.66,46.70,-,-,-,26,,2,UFA,1700000,0.021
440. Sonny Milano,183,Left,16 - Round 1 - 2014 (CBJ),12.14,94,177,141,0.72,5.59,10.53,8.39,566,446,55.93,1052,799,56.83,802,634,55.85,54.36,40.42,57.35,-,-,-,24,,2,RFA,1700000,0.021
441. Nick Holden,193,Left,-,3.44,75,169,118,0.14,2.98,6.72,4.69,647,964,40.15,1181,1697,41.04,903,1295,41.08,60.55,92.08,39.67,-,-,-,33,,2,UFA,1700000,0.021
442. Noel Acciari,178,Right,-,4.44,32,52,45,1.11,8.01,13.02,11.27,127,122,51.00,228,230,49.78,167,169,49.70,12.08,13.02,48.13,-,-,-,27,M-NTC,3,UFA,1666667,0.02
443. Kyle Turris,185,Right,3 - Round 1 - 2007 (ARI),1.53,21,43,29,0.46,6.35,13.01,8.77,88,105,45.60,175,176,49.86,128,133,49.04,6.42,8.90,41.91,-,-,-,30,,2,UFA,1650000,0.02
444. Dean Kukan,188,Left,-,2.09,41,76,56,0.19,3.68,6.83,5.03,324,394,45.13,567,651,46.55,436,513,45.94,26.04,37.94,40.70,-,-,-,26,,2,RFA,1650000,0.02
445. Jack Campbell,188,Left,11 - Round 1 - 2010 (DAL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.64,2.47,-0.17,28,,2,UFA,1650000,0.02
446. Ilya Mikheyev,191,Left,-,16.38,147,205,179,1.22,10.91,15.21,13.28,455,369,55.22,770,622,55.32,599,477,55.67,44.37,31.98,58.11,-,-,-,25,,2,RFA,1645000,0.02
447. Scott Harrington,188,Left,54 - Round 2 - 2011 (PIT),0.08,5,9,7,0.05,2.96,5.33,4.15,26,58,30.95,56,110,33.72,39,81,32.50,1.86,5.66,24.73,-,-,-,26,,3,RFA,1633333,0.02
448. Robert Hägg,188,Left,41 - Round 2 - 2013 (PHI),2.50,59,140,95,0.15,3.45,8.19,5.56,462,649,41.58,810,1117,42.03,631,866,42.15,38.47,55.60,40.90,-,-,-,25,,2,RFA,1600000,0.02
449. Anders Bjork,183,Left,146 - Round 5 - 2014 (BOS),4.61,51,93,64,0.40,4.38,7.98,5.49,255,396,39.17,476,684,41.03,346,535,39.27,18.78,31.22,37.56,-,-,-,23,,3,RFA,1600000,0.02
450. Juuso Välimäki,188,Left,16 - Round 1 - 2017 (CGY),0.30,11,21,13,0.13,4.67,8.91,5.52,78,84,48.15,145,152,48.82,106,117,47.53,5.17,7.54,40.68,-,-,-,22,,2,RFA,1550000,0.019
451. R?dolfs Balcers,180,Left,142 - Round 5 - 2015 (SJS),10.02,98,160,133,0.66,6.41,10.47,8.69,443,482,47.89,813,953,46.04,602,697,46.34,37.40,45.65,45.03,-,-,-,24,,2,RFA,1550000,0.019
452. Brendan Lemieux,185,Left,31 - Round 2 - 2014 (BUF),6.96,65,132,102,0.78,7.26,14.74,11.39,300,217,58.03,543,420,56.39,408,313,56.59,24.45,20.39,54.52,-,-,-,24,,2,RFA,1550000,0.019
453. Lawson Crouse,193,Left,11 - Round 1 - 2015 (FLA),15.59,131,224,183,0.83,6.94,11.86,9.69,512,671,43.28,940,1172,44.51,709,894,44.23,50.77,65.47,43.68,-,-,-,22,,3,RFA,1533333,0.019
454. Alexandre Texier,185,Left,45 - Round 2 - 2017 (CBJ),7.98,59,109,82,0.91,6.73,12.44,9.36,235,336,41.16,429,554,43.64,326,434,42.89,22.61,34.28,39.74,-,-,-,21,,3,RFA,1525000,0.019
455. Marcus Johansson,185,Left,24 - Round 1 - 2009 (WSH),13.62,111,183,145,0.73,5.98,9.86,7.82,623,469,57.05,1160,863,57.34,888,654,57.59,58.20,47.60,55.01,-,-,-,30,,1,UFA,1500000,0.018
456. Brandon Hagel,183,Left,159 - Round 6 - 2016 (BUF),17.13,125,223,166,0.82,5.95,10.62,7.91,643,647,49.84,1195,1175,50.42,868,876,49.77,60.25,65.77,47.81,-,-,-,22,,3,RFA,1500000,0.018
457. Jani Hakanpää,196,Right,104 - Round 4 - 2010 (STL),2.91,68,158,99,0.13,3.15,7.31,4.58,494,690,41.72,929,1346,40.84,704,965,42.18,46.97,62.74,42.81,-,-,-,29,,3,UFA,1500000,0.018
458. David Kämpf,188,Left,-,12.20,102,168,136,0.57,4.88,8.05,6.52,566,663,46.05,964,1178,45.00,740,898,45.18,49.22,57.92,45.94,-,-,-,26,,2,UFA,1500000,0.018
459. Luke Glendening,180,Right,-,14.95,116,193,167,0.77,6.01,10.00,8.66,389,611,38.90,757,1191,38.86,575,879,39.54,36.38,57.64,38.69,-,-,-,32,,2,UFA,1500000,0.018
