player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Ryan Nugent-Hopkins,27,C,52,16,19,35,-4,22,3.3,7,9,0,2,8,11,0,135,11.9,1080,1246,29,26,73,87,45.6,183,0,1,16.66,131,235,183,0.96,7.57,13.58,10.57,635.0,480.0,56.95,1136.0,859.0,56.94,848.0,652.0,56.53,71.13,43.4,62.11,20,7,0,6000000,0.0736196319018405
Darnell Nurse,25,D,56,16,20,36,27,57,8.9,15,1,0,2,14,6,0,154,10.4,1435,1538,100,117,0,0,0.0,193,0,7,7.06,150,280,201,0.31,6.48,12.1,8.68,773.0,832.0,48.16,1327.0,1400.0,48.66,1029.0,1099.0,48.36,75.87,74.43,50.48,25,2,0,5600000,0.0687116564417178
Markus Nutivaara,26,D,30,0,10,10,1,12,1.4,0,0,0,0,10,0,0,45,0.0,479,959,13,35,0,0,0.0,185,0,189,2.62,45,84,64,0.33,5.64,10.53,8.02,263.0,221.0,54.34,459.0,372.0,55.23,368.0,297.0,55.34,23.14,17.42,57.05,24,4,0,2700000,0.0331288343558282
William Nylander,24,C,51,17,25,42,10,16,4.7,13,4,0,2,18,7,0,133,12.8,847,996,15,12,13,10,56.5,183,1,8,17.69,129,207,174,1.3,9.52,15.27,12.83,491.0,336.0,59.37,902.0,614.0,59.5,691.0,471.0,59.47,55.96,29.7,65.33,22,6,0,6962366,0.0854278036809816
Ryan O'Reilly,29,C,56,24,30,54,26,18,6.9,18,4,2,4,22,8,0,129,18.6,1162,1245,26,24,703,493,58.8,185,0,33,12.15,123,178,154,0.64,6.52,9.43,8.16,648.0,532.0,54.92,1136.0,970.0,53.94,840.0,736.0,53.3,57.15,59.49,49.0,25,7,1,7500000,0.0920245398773006
Jordan Oesterle,28,D,43,1,10,11,-10,10,1.5,0,1,0,0,7,3,0,38,2.6,770,1074,64,45,1,0,100.0,183,0,300,2.45,38,86,61,0.19,2.96,6.7,4.75,323.0,372.0,46.47,606.0,724.0,45.56,456.0,534.0,46.06,31.41,36.69,46.12,27,2,1,1400000,0.0171779141104294
Kyle Okposo,32,RW,35,2,11,13,-1,0,0.9,1,0,1,0,10,0,1,45,4.4,486,833,14,29,26,22,54.2,183,1,7,4.04,45,69,59,0.5,5.56,8.52,7.29,213.0,257.0,45.32,360.0,463.0,43.74,282.0,372.0,43.12,16.55,25.35,39.5,28,7,1,6000000,0.0736196319018405
Jamie Oleksiak,28,D,56,6,8,14,-3,35,3.2,6,0,0,2,8,0,0,84,7.1,1147,1229,88,148,0,0,0.0,201,0,14,4.21,84,145,109,0.22,4.4,7.59,5.7,538.0,528.0,50.47,983.0,1002.0,49.52,728.0,750.0,49.26,40.98,42.82,48.9,25,3,0,2137500,0.0262269938650306
Victor Olofsson,25,RW,56,13,19,32,-23,6,2.5,6,7,0,0,11,8,0,129,10.1,974,1044,12,17,1,1,50.0,180,0,181,10.41,129,228,178,0.64,7.95,14.05,10.97,532.0,449.0,54.23,941.0,756.0,55.45,735.0,612.0,54.57,45.76,47.91,48.85,24,2,0,3050000,0.0374233128834355
Dmitry Orlov,29,D,51,8,14,22,16,20,4.9,8,0,0,2,12,2,0,83,9.6,1011,1189,50,87,0,0,0.0,180,0,55,3.41,82,158,114,0.21,4.96,9.56,6.9,504.0,452.0,52.72,907.0,825.0,52.37,701.0,641.0,52.24,42.0,37.52,52.82,25,6,0,5100000,0.0625766871165644
T.J. Oshie,34,C,53,22,21,43,-3,18,5.0,9,13,0,1,17,4,0,106,20.8,957,1084,27,70,139,151,47.9,183,1,24,13.82,106,170,136,0.87,6.64,10.65,8.52,521.0,406.0,56.2,980.0,718.0,57.71,740.0,549.0,57.41,52.92,36.17,59.4,30,8,1,5750000,0.0705521472392638
Alex Ovechkin,35,LW,45,24,18,42,-7,12,5.1,15,9,0,6,10,8,0,182,13.2,878,1170,23,98,0,2,0.0,191,1,1,17.39,178,342,259,1.22,12.44,23.9,18.1,494.0,393.0,55.69,914.0,708.0,56.35,695.0,556.0,55.56,47.57,37.86,55.68,22,13,0,9538462,0.1170363435582822
Max Pacioretty,32,LW,48,24,27,51,20,14,7.0,18,6,0,6,21,6,0,174,13.8,861,1076,29,33,20,23,46.5,188,0,22,16.5,174,285,231,1.14,12.12,19.86,16.1,553.0,379.0,59.33,984.0,723.0,57.64,749.0,513.0,59.35,56.22,33.47,62.68,30,4,1,7000000,0.0858895705521472
Jean-Gabriel Pageau,28,C,54,14,14,28,10,10,3.5,7,5,2,3,11,3,0,81,17.3,907,1007,58,111,472,361,56.7,178,1,96,11.47,81,130,110,0.76,5.36,8.6,7.28,398.0,397.0,50.06,738.0,801.0,47.95,547.0,566.0,49.15,41.44,37.9,52.23,27,6,1,5000000,0.0613496932515337
Kyle Palmieri,29,RW,51,10,11,21,-5,20,1.6,7,2,1,2,7,4,0,115,8.7,845,994,12,62,8,12,40.0,180,1,26,15.36,115,223,181,1.09,8.16,15.83,12.85,435.0,410.0,51.48,804.0,684.0,54.03,612.0,542.0,53.03,41.23,37.61,52.3,25,5,0,4650000,0.0570552147239263
Artemi Panarin,29,LW,42,17,41,58,14,6,6.8,12,5,0,1,28,13,0,106,16.0,825,1179,7,13,0,3,0.0,180,1,300,11.2,106,222,165,0.81,7.71,16.14,12.0,511.0,355.0,59.01,936.0,621.0,60.12,718.0,474.0,60.23,57.54,30.54,65.33,27,7,1,11642857,0.1428571411042944
Richard Pánik,29,RW,48,4,9,13,-9,18,0.4,3,1,0,0,9,0,0,59,6.8,594,742,21,70,6,8,42.9,188,0,52,6.04,59,104,88,0.61,5.96,10.51,8.9,269.0,268.0,50.09,490.0,493.0,49.85,372.0,379.0,49.53,20.91,21.43,49.39,28,4,1,2750000,0.0337423312883435
Cédric Paquette,27,C,47,4,4,8,-12,21,0.1,4,0,0,0,4,0,0,33,12.1,439,561,26,136,33,42,44.0,185,0,101,4.53,33,62,49,0.62,4.51,8.47,6.69,178.0,209.0,45.99,353.0,400.0,46.88,265.0,291.0,47.66,16.76,18.48,47.56,25,2,0,1650000,0.0202453987730061
Colton Parayko,27,D,32,2,10,12,-2,14,1.8,2,0,0,0,10,0,0,60,3.3,683,1280,64,35,0,0,0.0,198,1,86,2.19,58,114,77,0.2,5.28,10.37,7.01,293.0,360.0,44.87,501.0,665.0,42.97,377.0,487.0,43.63,21.78,32.89,39.84,24,5,0,5500000,0.0674846625766871
Zach Parise,36,LW,45,7,11,18,7,6,1.7,7,0,0,3,9,2,0,90,7.8,628,837,20,18,34,48,41.5,180,0,17,9.75,88,119,111,0.96,8.63,11.67,10.89,305.0,300.0,50.41,533.0,568.0,48.41,413.0,414.0,49.94,31.35,24.87,55.76,27,13,1,7538462,0.0924964662576687
Nolan Patrick,22,C,52,4,5,9,-30,20,-1.1,2,2,0,0,4,1,0,49,8.2,690,797,18,45,226,204,52.6,188,1,2,6.43,49,104,79,0.56,4.26,9.05,6.87,314.0,300.0,51.14,626.0,534.0,53.97,465.0,411.0,53.08,29.91,24.88,54.59,21,1,0,874125,0.0107254601226993
Joe Pavelski,36,C,56,25,26,51,22,16,7.0,12,13,0,4,18,8,0,139,18.0,1065,1141,39,64,362,334,52.0,180,1,205,18.45,139,242,211,1.04,7.83,13.63,11.88,605.0,403.0,60.02,1184.0,751.0,61.19,889.0,565.0,61.14,64.77,38.51,62.71,34,3,1,7000000,0.0858895705521472
Tanner Pearson,28,LW,51,10,8,18,-15,26,1.0,8,2,0,2,6,1,1,110,9.1,871,1024,28,54,6,10,37.5,185,0,30,11.74,100,169,138,0.9,7.65,12.94,10.56,418.0,433.0,49.12,776.0,777.0,49.97,569.0,580.0,49.52,39.11,44.26,46.92,24,4,0,3750000,0.0460122699386503
Adam Pelech,26,D,56,4,10,14,15,18,4.7,3,0,1,0,9,0,1,82,4.9,1179,1263,73,66,0,0,0.0,191,0,65,4.04,82,180,123,0.21,4.18,9.17,6.26,548.0,589.0,48.2,968.0,1098.0,46.85,735.0,815.0,47.42,51.85,49.34,51.24,22,4,0,1600000,0.0196319018404908
Mathieu Perreault,33,C,56,9,10,19,6,16,2.0,7,2,0,0,8,2,0,57,15.8,656,703,18,84,5,8,38.5,178,0,177,7.79,55,104,77,0.75,5.27,9.96,7.38,344.0,261.0,56.86,621.0,502.0,55.3,461.0,372.0,55.34,31.46,20.28,60.8,28,4,1,4125000,0.0506134969325153
David Perron,32,LW,56,19,39,58,6,22,6.3,13,6,0,2,24,15,0,151,12.6,1039,1113,25,45,0,6,0.0,183,1,26,12.91,142,277,192,0.77,8.43,16.44,11.39,600.0,406.0,59.64,1074.0,749.0,58.91,781.0,547.0,58.81,50.12,39.94,55.65,30,4,1,4000000,0.0490797546012269
Brett Pesce,26,D,55,4,21,25,14,20,5.4,3,1,0,0,17,4,0,89,4.5,1254,1368,82,17,0,0,0.0,191,1,66,4.38,89,231,144,0.21,4.26,11.06,6.89,589.0,606.0,49.29,1108.0,1081.0,50.62,844.0,821.0,50.69,63.41,55.24,53.44,23,6,0,4025000,0.0493865030674846
Jeff Petry,33,D,55,12,30,42,6,20,7.2,8,4,0,2,18,11,1,128,9.4,1251,1364,60,97,0,0,0.0,191,1,45,6.25,128,259,171,0.3,6.14,12.43,8.19,688.0,569.0,54.73,1263.0,1008.0,55.61,951.0,787.0,54.72,60.84,60.97,49.95,27,6,1,5500000,0.0674846625766871
Marcus Pettersson,24,D,47,2,7,9,8,22,1.9,2,0,0,0,7,0,0,46,4.3,775,989,39,51,0,0,0.0,191,0,38,1.65,46,94,68,0.13,3.56,7.28,5.27,368.0,373.0,49.66,608.0,623.0,49.39,480.0,473.0,50.37,29.61,30.42,49.33,24,5,0,4025175,0.0493886503067484
Alex Pietrangelo,31,D,41,7,16,23,20,16,5.4,7,0,0,2,11,4,1,126,5.6,1002,1466,80,28,0,0,0.0,191,1,4,6.09,119,267,173,0.37,7.27,16.32,10.57,549.0,477.0,53.51,1056.0,928.0,53.23,764.0,670.0,53.28,56.65,46.29,55.03,30,7,1,8800000,0.1079754601226993
Neal Pionk,25,D,54,3,29,32,6,20,5.2,2,1,0,0,20,9,0,100,3.0,1187,1318,74,137,0,0,0.0,183,1,300,3.48,96,193,131,0.18,5.03,10.11,6.87,600.0,532.0,53.0,1089.0,978.0,52.69,804.0,729.0,52.45,56.97,52.61,51.99,23,2,0,3000000,0.0368098159509202
Tyler Pitlick,29,C,38,6,5,11,-1,16,0.8,5,0,1,0,4,1,0,56,10.7,622,982,41,81,6,9,40.0,188,1,31,7.19,56,126,94,0.69,5.41,12.18,9.08,234.0,320.0,42.24,497.0,635.0,43.9,359.0,459.0,43.89,22.27,34.17,39.46,28,2,1,1750000,0.0214723926380368
Brayden Point,24,C,56,23,25,48,2,11,5.8,17,6,0,6,16,9,0,131,17.6,1032,1106,18,23,257,263,49.4,178,1,79,17.05,131,213,178,0.99,7.61,12.38,10.35,595.0,421.0,58.56,1064.0,728.0,59.38,811.0,546.0,59.76,61.56,36.47,62.79,23,3,0,6750000,0.0828220858895705
Tucker Poolman,27,D,39,0,1,1,-2,2,0.6,0,0,0,0,1,0,0,50,0.0,714,1098,49,69,0,0,0.0,188,1,127,1.71,50,97,70,0.14,4.2,8.15,5.88,301.0,383.0,44.01,558.0,709.0,44.04,410.0,536.0,43.34,23.76,36.18,39.64,25,3,0,775000,0.0095092024539877
Ivan Provorov,24,D,56,7,19,26,4,28,4.7,7,0,0,2,9,10,0,126,5.6,1400,1500,106,56,0,0,0.0,185,0,7,5.54,126,252,166,0.24,5.4,10.8,7.11,673.0,703.0,48.91,1236.0,1266.0,49.4,931.0,967.0,49.05,60.77,67.95,47.21,22,6,0,6750000,0.0828220858895705
Jesse Puljujärvi,22,RW,55,15,10,25,6,16,3.0,13,2,0,0,8,2,0,115,13.0,832,908,20,101,0,3,0.0,193,1,4,14.76,111,173,145,1.1,8.3,12.93,10.84,452.0,366.0,55.26,832.0,666.0,55.54,612.0,505.0,54.79,44.26,28.29,61.01,22,2,0,1175000,0.0144171779141104
Ryan Pulock,26,D,56,2,15,17,15,8,4.9,2,0,0,1,14,1,0,121,1.7,1257,1347,106,97,0,0,0.0,188,1,15,5.01,121,234,158,0.24,5.78,11.17,7.54,627.0,547.0,53.41,1119.0,1034.0,51.97,847.0,767.0,52.48,59.06,46.46,55.97,25,2,0,5000000,0.0613496932515337
Mark Pysyk,29,D,36,3,1,4,6,20,1.7,3,0,0,0,1,0,0,51,5.9,422,703,16,36,0,0,0.0,185,1,23,2.93,51,81,64,0.42,7.26,11.53,9.11,225.0,178.0,55.83,376.0,328.0,53.41,292.0,245.0,54.38,18.1,13.34,57.57,28,1,1,750000,0.00920245398773
Michael Raffl,32,LW,44,4,7,11,-4,33,0.3,4,0,0,3,7,0,0,50,8.0,583,795,28,71,32,28,53.3,183,0,300,6.06,46,73,65,0.64,4.87,7.73,6.88,240.0,259.0,48.1,464.0,470.0,49.68,343.0,350.0,49.49,21.37,24.28,46.81,30,2,1,1600000,0.0196319018404908
Rickard Rakell,27,RW,52,9,19,28,-14,12,2.0,9,0,0,1,15,4,0,144,6.3,927,1070,16,65,5,10,33.3,183,1,30,16.43,144,265,204,1.06,9.32,17.14,13.2,469.0,423.0,52.58,942.0,754.0,55.54,680.0,581.0,53.93,46.7,42.51,52.35,23,6,0,3789444,0.046496245398773
Mikko Rantanen,24,RW,52,30,36,66,30,34,9.1,21,9,0,7,21,15,0,177,16.9,1036,1195,20,26,32,32,50.0,193,0,10,20.03,171,298,230,1.2,10.22,17.8,13.74,716.0,338.0,67.93,1338.0,597.0,69.15,980.0,451.0,68.48,76.39,28.06,73.14,22,6,0,9250000,0.1134969325153374
Victor Rask,27,C,54,10,13,23,1,2,2.0,9,1,0,1,8,5,0,53,18.9,780,867,10,21,218,262,45.4,188,0,42,5.05,51,100,66,0.4,4.08,8.0,5.28,353.0,323.0,52.22,706.0,609.0,53.69,517.0,451.0,53.41,33.94,24.93,57.65,23,6,0,4000000,0.0490797546012269
Ryan Reaves,34,RW,37,1,4,5,0,27,0.0,1,0,0,0,4,0,0,26,3.8,367,596,15,141,4,9,30.8,188,1,156,3.58,26,54,36,0.57,4.25,8.82,5.88,144.0,175.0,45.14,325.0,322.0,50.23,221.0,234.0,48.57,14.97,15.38,49.32,33,2,1,1750000,0.0214723926380368
Mike Reilly,27,D,55,0,27,27,5,22,4.2,0,0,0,0,23,4,0,98,0.0,1060,1157,43,70,0,0,0.0,185,0,98,2.91,98,169,134,0.16,5.55,9.56,7.58,607.0,517.0,54.0,1038.0,892.0,53.78,834.0,693.0,54.62,46.06,43.07,51.68,25,2,0,1500000,0.0184049079754601
Sam Reinhart,25,C,54,25,15,40,-28,10,4.3,15,10,0,5,9,6,0,130,19.2,1055,1172,27,15,126,150,45.7,185,1,2,15.72,130,215,190,0.89,7.39,12.23,10.8,576.0,472.0,54.96,1014.0,821.0,55.26,804.0,640.0,55.68,52.62,44.47,54.2,24,1,0,5200000,0.0638036809815951
Tobias Rieder,28,C,44,5,2,7,-9,2,0.2,5,0,0,0,2,0,0,63,7.9,539,735,34,21,1,7,12.5,180,0,114,5.13,63,87,77,0.56,7.01,9.69,8.57,205.0,351.0,36.86,349.0,612.0,36.32,273.0,482.0,36.15,13.98,28.5,32.9,27,1,1,700000,0.0085889570552147
Morgan Rielly,26,D,55,5,30,35,11,14,5.4,4,1,0,1,18,11,1,101,5.0,1299,1417,61,63,0,0,0.0,185,0,5,5.25,98,209,140,0.25,4.68,9.99,6.69,687.0,541.0,55.94,1258.0,1012.0,55.42,980.0,754.0,56.52,78.04,48.55,61.65,22,6,0,5000000,0.0613496932515337
Rasmus Ristolainen,26,D,49,4,14,18,-18,36,2.6,3,1,0,0,8,6,0,73,5.5,1092,1337,68,193,0,0,0.0,193,1,8,4.36,73,153,111,0.24,4.01,8.42,6.11,431.0,667.0,39.25,792.0,1099.0,41.88,616.0,897.0,40.71,41.54,60.03,40.9,21,6,0,5400000,0.0662576687116564
Nick Ritchie,25,LW,56,15,11,26,-7,37,2.6,10,5,0,2,7,4,0,121,12.4,861,922,17,102,0,4,0.0,188,0,10,12.98,121,189,170,0.92,8.61,13.45,12.1,540.0,337.0,61.57,962.0,618.0,60.89,755.0,474.0,61.43,46.97,26.8,63.67,22,3,0,1498925,0.018391717791411
Eric Robinson,25,LW,56,8,10,18,6,4,1.8,7,0,1,2,10,0,0,75,10.7,694,744,16,94,3,3,50.0,188,0,300,8.01,75,137,106,0.69,6.48,11.84,9.16,329.0,336.0,49.47,585.0,614.0,48.79,442.0,467.0,48.62,23.68,28.7,45.21,25,2,0,975000,0.011963190184049
Evan Rodrigues,27,C,35,7,7,14,-3,6,1.1,5,2,0,1,7,0,0,65,10.8,494,846,10,21,54,74,42.2,180,1,300,5.23,65,110,82,0.64,7.9,13.37,9.97,236.0,230.0,50.64,414.0,398.0,50.99,310.0,308.0,50.16,20.88,19.28,51.99,26,1,1,700000,0.0085889570552147
Kevin Rooney,27,C,54,8,6,14,0,54,1.1,6,0,2,0,6,0,0,62,12.9,667,741,35,110,197,241,45.0,188,0,300,6.81,62,91,77,0.61,5.58,8.19,6.93,246.0,344.0,41.69,425.0,681.0,38.43,323.0,512.0,38.68,21.74,33.74,39.19,27,2,1,750000,0.00920245398773
Jack Roslovic,24,C,48,12,22,34,-11,14,3.0,8,4,0,1,16,6,0,85,14.1,811,1014,22,34,232,361,39.1,185,1,25,8.51,85,130,110,0.63,6.29,9.61,8.13,423.0,415.0,50.48,764.0,708.0,51.9,578.0,546.0,51.42,33.71,35.32,48.83,23,2,0,2030952,0.0249196564417177
Antoine Roussel,31,LW,35,1,3,4,4,37,0.1,1,0,0,0,2,0,1,28,3.6,403,690,18,63,2,2,50.0,180,0,300,3.14,28,49,41,0.47,4.17,7.3,6.11,180.0,230.0,43.9,312.0,450.0,40.94,239.0,332.0,41.86,14.37,25.3,36.22,28,4,1,3000000,0.0368098159509202
Carter Rowney,31,RW,19,0,6,6,-2,2,0.2,0,0,0,0,6,0,0,10,0.0,271,857,21,45,8,6,57.1,185,1,300,1.38,10,18,11,0.31,2.21,3.98,2.43,91.0,136.0,40.09,169.0,303.0,35.81,124.0,210.0,37.13,6.98,14.33,32.75,29,3,1,1133333,0.013905926380368
Matt Roy,25,D,44,2,8,10,0,8,2.5,2,0,0,0,6,1,1,57,3.5,847,1155,67,61,0,0,0.0,185,1,194,2.48,56,142,89,0.18,4.13,10.51,6.58,338.0,445.0,43.17,623.0,826.0,43.0,469.0,639.0,42.33,30.26,40.83,42.57,24,2,0,700000,0.0085889570552147
Nicolas Roy,23,C,50,6,9,15,9,14,1.4,6,0,0,1,9,0,0,52,11.5,651,781,23,50,142,175,44.8,193,1,96,5.66,48,89,72,0.54,4.55,8.44,6.83,319.0,297.0,51.79,597.0,570.0,51.16,429.0,407.0,51.32,31.65,27.46,53.54,23,2,0,750000,0.00920245398773
Chad Ruhwedel,30,D,17,0,2,2,3,14,0.5,0,0,0,0,2,0,0,16,0.0,250,882,13,32,0,0,0.0,180,1,300,0.35,16,43,25,0.08,3.84,10.33,6.01,114.0,115.0,49.78,206.0,206.0,50.0,155.0,151.0,50.65,9.94,9.09,52.26,29,2,1,700000,0.0085889570552147
Kris Russell,33,D,35,0,9,9,0,8,1.6,0,0,0,0,9,0,0,41,0.0,644,1104,75,41,0,0,0.0,178,0,67,1.8,41,88,55,0.17,3.82,8.19,5.13,219.0,321.0,40.56,427.0,641.0,39.97,309.0,450.0,40.71,17.64,27.33,39.22,30,4,1,4000000,0.0490797546012269
Bryan Rust,28,RW,56,22,20,42,9,18,4.8,16,6,0,6,15,5,0,154,14.3,1105,1183,30,62,3,3,50.0,180,1,80,21.06,154,258,219,1.13,8.36,14.01,11.9,644.0,519.0,55.37,1154.0,878.0,56.79,880.0,687.0,56.16,69.15,49.98,58.05,26,4,0,3500000,0.0429447852760736
Jan Rutta,30,D,35,0,8,8,12,22,2.3,0,0,0,0,6,0,2,46,0.0,561,962,32,30,0,0,0.0,188,1,300,1.91,46,103,72,0.2,4.92,11.02,7.7,252.0,271.0,48.18,457.0,498.0,47.85,351.0,377.0,48.21,23.25,24.91,48.28,29,2,1,1300000,0.0159509202453987
Bobby Ryan,33,LW,33,7,7,14,-14,27,0.9,6,1,0,0,5,2,0,73,9.6,506,919,17,31,5,11,31.3,188,1,2,5.77,73,119,94,0.68,8.66,14.12,11.15,276.0,237.0,53.8,496.0,393.0,55.79,382.0,311.0,55.12,23.71,21.58,52.35,33,1,1,1000000,0.0122699386503067
Derek Ryan,34,C,43,2,11,13,6,16,1.0,2,0,0,0,11,0,0,37,5.4,511,713,21,13,153,141,52.0,178,1,300,4.17,33,62,52,0.55,4.37,8.21,6.89,195.0,179.0,52.14,408.0,361.0,53.06,298.0,255.0,53.89,17.05,16.68,50.55,31,3,1,3125000,0.0383435582822085
Brandon Saad,28,LW,44,15,9,24,1,12,2.9,13,2,0,1,8,1,0,68,22.1,620,846,10,16,27,35,43.5,185,0,43,8.61,68,129,99,0.83,6.59,12.49,9.59,367.0,253.0,59.19,691.0,465.0,59.78,504.0,352.0,58.88,30.46,20.19,60.14,22,6,0,6000000,0.0736196319018405
Travis Sanheim,24,D,55,3,12,15,-22,23,1.0,3,0,0,1,12,0,0,100,3.0,1204,1313,73,48,0,0,0.0,191,0,17,5.19,99,195,135,0.26,4.93,9.72,6.73,581.0,590.0,49.62,1065.0,1033.0,50.76,810.0,783.0,50.85,47.82,53.34,47.27,23,2,0,3250000,0.0398773006134969
David Savard,30,D,54,1,5,6,-27,24,-0.2,1,0,0,1,4,0,1,69,1.4,1072,1191,109,132,0,0,0.0,188,1,94,3.21,69,124,92,0.18,3.86,6.94,5.15,447.0,566.0,44.13,779.0,1055.0,42.48,595.0,766.0,43.72,35.2,43.17,44.92,24,5,0,4250000,0.0521472392638036
Marco Scandella,30,D,49,3,6,9,14,24,3.1,3,0,0,1,5,0,1,55,5.5,977,1197,64,60,0,0,0.0,191,0,55,2.18,53,111,62,0.14,3.39,7.1,3.96,368.0,551.0,40.04,656.0,1015.0,39.26,472.0,757.0,38.4,30.66,52.47,36.88,30,4,1,3275000,0.0401840490797546
Colton Sceviour,31,C,46,5,5,10,0,2,0.7,5,0,0,0,5,0,0,53,9.4,441,575,28,64,5,13,27.8,183,1,112,3.63,53,76,62,0.49,7.22,10.35,8.44,189.0,203.0,48.21,297.0,374.0,44.26,229.0,287.0,44.38,11.78,17.89,39.7,29,3,1,1200000,0.014723926380368
Mark Scheifele,27,C,56,21,42,63,-4,12,6.5,17,4,0,4,29,13,0,126,16.7,1174,1258,38,31,352,355,49.8,191,1,7,15.39,120,195,157,0.81,6.32,10.27,8.27,643.0,531.0,54.77,1158.0,906.0,56.1,869.0,697.0,55.49,63.73,57.69,52.49,23,8,0,6125000,0.0751533742331288
Brayden Schenn,29,C,56,16,20,36,-2,35,3.3,10,6,0,2,17,3,0,113,14.2,1072,1149,35,119,318,290,52.3,185,0,5,14.97,110,176,149,0.86,6.33,10.13,8.58,573.0,483.0,54.26,1021.0,917.0,52.68,746.0,662.0,52.98,53.35,47.35,52.98,28,8,1,6500000,0.0797546012269938
Luke Schenn,31,D,38,2,2,4,2,51,1.2,2,0,0,0,2,0,0,43,4.7,409,645,17,99,0,0,0.0,188,1,5,1.61,43,90,65,0.24,6.31,13.21,9.53,201.0,184.0,52.21,360.0,325.0,52.55,280.0,252.0,52.63,16.67,13.63,55.02,30,1,1,800000,0.0098159509202454
Nick Schmaltz,24,C,52,10,22,32,-1,16,3.0,7,3,0,1,18,4,0,105,9.5,887,1023,25,15,230,307,42.8,183,1,20,11.89,105,181,134,0.8,7.1,12.24,9.06,526.0,377.0,58.25,988.0,681.0,59.2,736.0,516.0,58.79,52.49,33.22,61.24,23,7,0,5850000,0.0717791411042944
Nate Schmidt,29,D,54,5,10,15,-7,4,2.7,5,0,0,1,9,0,1,76,6.6,1086,1206,72,15,0,0,0.0,183,0,300,3.19,71,148,98,0.19,4.3,8.96,5.93,461.0,552.0,45.51,833.0,1040.0,44.47,636.0,776.0,45.04,41.1,52.83,43.76,27,6,1,5950000,0.0730061349693251
Justin Schultz,30,D,46,3,24,27,12,10,4.5,3,0,0,1,16,8,0,67,4.5,875,1141,49,28,0,0,0.0,188,1,43,3.2,67,127,94,0.22,4.71,8.92,6.6,435.0,411.0,51.42,778.0,725.0,51.76,596.0,560.0,51.56,35.08,33.26,51.33,29,2,1,4000000,0.0490797546012269
Jaden Schwartz,28,C,40,8,13,21,2,20,1.8,7,1,0,1,11,2,0,70,11.4,708,1062,26,40,7,6,53.8,178,0,14,6.56,68,121,93,0.56,5.89,10.47,8.05,355.0,314.0,53.06,651.0,602.0,51.96,469.0,443.0,51.43,30.87,31.39,49.58,24,5,0,5350000,0.0656441717791411
Andrej Sekera,34,D,46,3,2,5,12,4,2.6,3,0,0,0,2,0,0,33,9.1,719,938,62,47,0,0,0.0,183,0,71,1.35,33,76,45,0.11,2.75,6.34,3.75,279.0,370.0,42.99,517.0,703.0,42.38,372.0,513.0,42.03,21.18,32.31,39.6,34,2,1,1500000,0.0184049079754601
Mikhail Sergachev,22,D,56,4,26,30,5,30,5.1,4,0,0,1,18,8,0,108,3.7,1230,1318,73,66,0,0,0.0,188,0,9,5.86,108,218,154,0.28,5.27,10.63,7.51,591.0,585.0,50.26,1050.0,1003.0,51.14,814.0,771.0,51.36,57.48,53.05,52.0,22,3,0,4800000,0.0588957055214723
Damon Severson,26,D,56,3,18,21,-8,29,2.8,3,0,0,0,13,4,1,91,3.3,1259,1349,50,57,0,0,0.0,188,1,60,4.41,91,195,129,0.21,4.34,9.28,6.15,603.0,652.0,48.05,1119.0,1088.0,50.7,848.0,873.0,49.27,53.41,61.2,46.6,22,6,0,4166666,0.051124736196319
Kevin Shattenkirk,32,D,55,2,13,15,-8,28,2.6,1,1,0,0,9,4,0,93,2.2,1166,1272,58,57,0,0,0.0,183,1,14,4.68,93,187,125,0.24,4.78,9.61,6.43,598.0,519.0,53.54,1170.0,969.0,54.7,870.0,733.0,54.27,52.93,49.89,51.48,31,3,1,3900000,0.0478527607361963
Riley Sheahan,29,C,53,4,9,13,-8,8,0.5,3,0,1,0,9,0,0,44,9.1,705,798,15,17,256,247,50.9,191,0,21,3.59,44,69,54,0.31,3.74,5.87,4.59,268.0,467.0,36.46,475.0,815.0,36.82,379.0,658.0,36.54,23.03,45.15,33.78,28,1,1,700000,0.0085889570552147
Conor Sheary,28,LW,53,14,8,22,-1,14,2.5,13,1,0,1,6,2,0,88,15.9,727,823,20,24,3,7,30.0,173,0,300,10.57,87,142,118,0.89,7.35,12.0,9.97,371.0,300.0,55.29,680.0,556.0,55.02,522.0,420.0,55.41,30.77,22.53,57.73,28,1,1,735000,0.0090184049079754
Jonas Siegenthaler,23,D,15,0,0,0,-9,4,-0.5,0,0,0,0,0,0,0,7,0.0,234,937,17,20,0,0,0.0,191,0,57,0.26,7,29,18,0.07,1.79,7.43,4.61,95.0,124.0,43.38,174.0,246.0,41.43,133.0,176.0,43.04,7.48,12.2,38.01,23,1,0,800000,0.0098159509202454
