player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,SIGNING AGE,LENGTH,SIGNING,CAP HIT,CAP_HIT_%
Johnny Gaudreau,28,LW,82,40,75,115,64,26,14.7,34,6,0,9,56,19,0,262,15.3,1523,1114,9,10,1,0,100.0,175,0,104,30.16,262,463,348,1.19,10.32,18.23,13.71,1077.0,650.0,62.36,1938.0,1138.0,63.0,1492.0,897.0,62.45,120.85,59.28,67.09,22,6,0,6750000,0.0828220858895705
Vladislav Gavrikov,26,D,80,5,28,33,-3,68,4.6,5,0,0,1,27,0,1,108,4.6,1783,1337,138,124,0,0,0.0,191,0,159,6.72,108,204,145,0.23,3.63,6.87,4.88,793.0,1119.0,41.47,1430.0,1922.0,42.66,1103.0,1488.0,42.57,75.73,106.15,41.64,24,3,0,2800000,0.0343558282208589
Mark Giordano,38,D,75,8,27,35,-9,57,4.9,6,0,2,1,15,12,0,151,5.3,1566,1253,139,75,0,0,0.0,185,0,300,6.25,151,348,221,0.24,5.79,13.33,8.47,807.0,683.0,54.16,1535.0,1314.0,53.88,1139.0,966.0,54.11,77.59,72.58,51.67,32,6,1,6750000,0.0828220858895705
Samuel Girard,23,D,67,5,23,28,-4,20,3.5,5,0,0,1,16,7,0,79,6.3,1450,1299,90,65,0,0,0.0,178,0,47,3.11,79,188,116,0.13,3.27,7.78,4.8,787.0,762.0,50.81,1490.0,1331.0,52.82,1073.0,1021.0,51.24,62.27,62.77,49.8,22,7,0,5000000,0.0613496932515337
Zemgus Girgensons,28,C,56,10,8,18,-7,27,1.3,7,3,0,1,7,1,0,92,10.9,828,887,25,81,143,144,49.8,188,0,14,9.11,92,145,120,0.66,6.67,10.5,8.69,363.0,439.0,45.26,607.0,723.0,45.64,484.0,570.0,45.92,29.06,38.82,42.81,26,3,1,2200000,0.0269938650306748
Claude Giroux,34,C,75,21,44,65,-5,26,5.9,16,5,0,0,26,18,0,205,10.2,1430,1144,16,68,733,483,60.3,180,1,22,16.64,205,339,268,0.7,8.6,14.22,11.24,949.0,656.0,59.13,1694.0,1147.0,59.63,1274.0,878.0,59.2,94.16,72.79,56.4,26,8,0,8275000,0.1015337423312883
Luke Glendening,32,C,82,9,7,16,-17,15,0.1,9,0,0,1,5,0,2,116,7.8,1157,847,59,179,425,299,58.7,180,1,300,14.95,116,193,167,0.77,6.01,10.0,8.66,389.0,611.0,38.9,757.0,1191.0,38.86,575.0,879.0,39.54,36.38,57.64,38.69,32,2,1,1500000,0.0184049079754601
Barclay Goodrow,28,RW,79,13,20,33,13,69,2.9,12,0,1,2,17,0,3,116,11.2,1320,1003,54,130,366,375,49.4,188,0,300,16.78,116,182,157,0.76,5.27,8.27,7.13,524.0,756.0,40.94,980.0,1423.0,40.78,747.0,1050.0,41.57,54.7,74.5,42.34,28,6,1,3641667,0.0446830306748466
Shayne Gostisbehere,28,D,82,14,37,51,-23,26,6.6,12,2,0,2,20,17,0,151,9.3,1820,1331,115,60,0,0,0.0,180,0,78,7.79,151,314,216,0.26,4.98,10.35,7.12,861.0,1018.0,45.82,1606.0,1754.0,47.8,1191.0,1353.0,46.82,85.75,95.94,47.2,24,6,0,4500000,0.0552147239263803
Yanni Gourde,30,C,74,21,27,48,-13,45,4.2,17,3,1,3,20,4,3,127,16.5,1368,1109,31,77,444,453,49.5,175,0,300,16.62,128,246,186,0.73,5.62,10.79,8.16,668.0,653.0,50.57,1290.0,1183.0,52.16,961.0,891.0,51.89,68.54,70.06,49.45,27,6,1,5166666,0.0633946748466257
Mikael Granlund,29,C,80,11,53,64,-9,33,4.1,8,3,0,3,28,25,0,117,9.4,1633,1225,45,92,569,637,47.2,178,0,9,14.46,117,219,165,0.53,4.3,8.05,6.06,887.0,873.0,50.4,1648.0,1580.0,51.05,1258.0,1202.0,51.14,93.23,93.99,49.8,29,4,1,5000000,0.0613496932515337
Derek Grant,31,C,71,15,14,29,-16,27,2.2,12,2,1,1,13,0,1,117,12.8,1016,859,49,69,204,216,48.6,191,0,119,14.25,117,193,155,0.84,6.91,11.39,9.15,432.0,664.0,39.42,787.0,1202.0,39.57,595.0,929.0,39.04,37.58,70.06,34.9,30,3,1,1500000,0.0184049079754601
Ryan Graves,26,D,75,6,22,28,-9,24,4.1,6,0,0,0,22,0,0,111,5.4,1554,1243,135,90,0,0,0.0,196,0,110,5.26,111,241,162,0.2,4.29,9.3,6.25,733.0,880.0,45.44,1352.0,1554.0,46.52,1017.0,1205.0,45.77,67.59,84.62,44.41,25,3,0,3166667,0.0388548098159509
Jordan Greenway,24,LW,62,10,17,27,26,69,2.6,9,1,0,3,16,1,0,110,9.1,903,874,31,155,18,31,36.7,198,0,50,14.22,110,166,145,0.94,7.31,11.03,9.64,452.0,446.0,50.33,758.0,847.0,47.23,590.0,631.0,48.32,42.01,39.94,51.26,23,2,0,2100000,0.0257668711656441
Carl Grundström,24,RW,54,9,6,15,4,26,1.6,9,0,0,1,6,0,0,83,10.8,588,653,19,134,6,13,31.6,183,0,57,8.15,83,139,114,0.83,8.47,14.18,11.63,292.0,266.0,52.33,556.0,494.0,52.95,409.0,380.0,51.84,22.59,21.5,51.24,22,2,0,725000,0.0088957055214723
Matt Grzelcyk,28,D,73,4,20,24,22,24,5.8,4,0,0,2,15,5,0,118,3.4,1367,1124,83,40,0,0,0.0,175,0,85,3.98,118,211,154,0.17,5.17,9.25,6.75,852.0,567.0,60.04,1428.0,1059.0,57.42,1128.0,796.0,58.63,69.22,46.54,59.8,26,4,0,3687500,0.0452453987730061
Radko Gudas,31,D,77,3,13,16,27,105,3.6,2,0,1,0,13,0,0,100,3.0,1387,1081,118,355,0,0,0.0,183,1,66,3.56,100,222,144,0.15,4.33,9.6,6.23,734.0,720.0,50.48,1310.0,1287.0,50.44,973.0,966.0,50.18,77.15,69.18,52.72,30,3,1,2500000,0.0306748466257668
Erik Gudbranson,30,D,78,6,11,17,15,68,4.2,6,0,0,0,11,0,0,129,4.7,1415,1088,92,145,0,0,0.0,196,1,3,3.91,129,268,181,0.17,5.47,11.37,7.68,705.0,746.0,48.59,1335.0,1317.0,50.34,1017.0,1024.0,49.83,56.52,73.08,43.61,29,1,1,1950000,0.0239263803680981
Jake Guentzel,27,C,76,40,44,84,13,44,9.7,33,7,0,7,29,15,0,264,15.2,1527,1206,38,72,13,12,52.0,180,0,77,38.84,264,434,348,1.53,10.37,17.05,13.67,1071.0,797.0,57.33,1903.0,1311.0,59.21,1447.0,1030.0,58.42,121.27,78.58,60.68,24,5,0,6000000,0.0736196319018405
Denis Gurianov,24,RW,73,11,20,31,2,16,2.6,7,4,0,2,17,3,0,144,7.6,1036,851,32,67,0,0,0.0,191,0,12,13.57,144,281,199,0.79,8.34,16.28,11.53,547.0,550.0,49.86,1055.0,961.0,52.33,774.0,741.0,51.09,54.29,43.25,55.66,23,2,0,2550000,0.0312883435582822
Erik Gustafsson,29,D,59,3,15,18,-4,14,3.0,3,0,0,0,11,4,0,79,3.8,957,973,55,45,0,0,0.0,183,0,93,3.59,79,173,113,0.23,4.95,10.85,7.09,550.0,468.0,54.03,952.0,787.0,54.74,718.0,616.0,53.82,44.83,41.46,51.95,29,1,1,800000,0.0098159509202454
Brandon Hagel,23,LW,77,25,19,44,-18,31,4.0,20,4,1,3,15,2,2,125,20.0,1259,981,32,63,24,33,42.1,183,0,159,17.13,125,223,166,0.82,5.95,10.62,7.91,643.0,647.0,49.84,1195.0,1175.0,50.42,868.0,876.0,49.77,60.25,65.77,47.81,22,3,0,1500000,0.0184049079754601
Carl Hagelin,33,LW,53,3,11,14,10,20,0.8,3,0,0,1,10,0,1,71,4.2,755,854,12,32,4,10,28.6,183,0,168,7.76,71,117,96,0.62,5.65,9.3,7.63,365.0,387.0,48.54,627.0,721.0,46.51,483.0,543.0,47.08,30.25,38.74,43.85,30,4,1,2750000,0.0337423312883435
Robert Hägg,26,D,64,1,8,9,-9,35,1.2,1,0,0,0,8,0,0,59,1.7,1025,961,102,138,0,0,0.0,188,0,41,2.5,59,140,95,0.15,3.45,8.19,5.56,462.0,649.0,41.58,810.0,1117.0,42.03,631.0,866.0,42.15,38.47,55.6,40.9,25,2,0,1600000,0.0196319018404908
Jani Hakanpää,29,D,80,4,8,12,1,43,3.5,4,0,0,0,7,0,1,68,5.9,1297,973,112,248,0,0,0.0,196,1,104,2.91,68,158,99,0.13,3.15,7.31,4.58,494.0,690.0,41.72,929.0,1346.0,40.84,704.0,965.0,42.18,46.97,62.74,42.81,29,3,1,1500000,0.0184049079754601
Taylor Hall,30,LW,81,20,41,61,11,42,6.2,13,7,0,3,33,8,0,217,9.2,1329,985,36,55,18,21,46.2,185,0,1,20.48,217,322,261,0.92,9.78,14.53,11.78,940.0,569.0,62.29,1571.0,1010.0,60.87,1256.0,777.0,61.78,81.81,50.16,61.99,29,4,1,6000000,0.0736196319018405
Dougie Hamilton,28,D,62,9,21,30,-19,34,3.6,7,2,0,1,15,6,0,197,4.6,1316,1273,92,87,0,0,0.0,198,1,9,10.84,197,402,285,0.49,8.98,18.32,13.0,798.0,667.0,54.47,1469.0,1183.0,55.39,1115.0,905.0,55.2,73.02,66.67,52.27,28,7,1,9000000,0.1104294478527607
Travis Hamonic,31,D,43,4,6,10,6,14,2.7,4,0,0,0,6,0,0,82,4.9,810,1131,93,73,0,0,0.0,188,1,53,3.17,82,171,109,0.23,6.07,12.66,8.07,366.0,479.0,43.31,705.0,917.0,43.46,511.0,665.0,43.45,33.08,46.95,41.33,30,2,1,3000000,0.0368098159509202
Noah Hanifin,25,D,81,10,38,48,27,19,8.7,9,1,0,1,25,12,1,189,5.3,1726,1278,84,63,0,0,0.0,191,0,5,8.82,189,397,281,0.31,6.57,13.8,9.77,1053.0,823.0,56.13,1828.0,1449.0,55.78,1425.0,1123.0,55.93,103.65,73.23,58.6,21,6,0,4950000,0.0607361963190184
Joel Hanley,30,D,44,2,4,6,-13,4,0.6,2,0,0,0,4,0,0,18,11.1,525,716,43,60,0,0,0.0,180,0,300,0.68,18,56,32,0.08,2.06,6.4,3.65,212.0,249.0,45.99,408.0,472.0,46.36,307.0,350.0,46.73,18.46,19.94,48.07,30,2,1,750000,0.00920245398773
Jansen Harkins,24,C,77,7,6,13,-8,15,0.4,7,0,0,0,6,0,0,67,10.4,730,569,18,51,28,16,63.6,185,0,47,6.73,67,142,100,0.55,5.51,11.68,8.22,280.0,363.0,43.55,557.0,669.0,45.43,406.0,512.0,44.23,23.01,28.58,44.6,23,2,0,725000,0.0088957055214723
Ben Harpur,27,D,19,0,1,1,-10,27,-0.4,0,0,0,0,1,0,0,13,0.0,261,824,21,36,0,0,0.0,198,0,108,0.47,13,33,24,0.11,2.99,7.59,5.52,94.0,150.0,38.52,191.0,283.0,40.29,148.0,208.0,41.57,8.65,14.23,37.81,26,1,0,800000,0.0098159509202454
Ryan Hartman,27,RW,82,34,31,65,31,95,7.6,33,1,0,7,24,7,0,239,14.2,1491,1091,48,72,513,631,44.8,183,1,30,26.38,239,421,341,1.06,9.61,16.94,13.72,881.0,750.0,54.02,1598.0,1311.0,54.93,1210.0,995.0,54.88,86.02,74.0,53.76,26,3,0,1700000,0.0208588957055214
Garnet Hathaway,30,RW,76,14,12,26,19,57,2.9,14,0,0,4,11,0,1,124,11.3,1018,803,62,250,10,18,35.7,191,1,300,14.17,124,197,159,0.84,7.31,11.62,9.38,524.0,497.0,51.32,890.0,977.0,47.67,706.0,714.0,49.72,45.8,47.01,49.35,27,4,1,1500000,0.0184049079754601
Erik Haula,30,LW,78,18,26,44,19,47,4.9,16,2,0,3,24,2,0,141,12.8,1177,906,36,129,434,372,53.8,183,0,182,14.32,141,217,184,0.73,7.19,11.06,9.38,669.0,549.0,54.93,1111.0,1012.0,52.33,876.0,783.0,52.8,54.43,46.31,54.03,30,2,1,2375000,0.0291411042944785
Kevin Hayes,29,RW,48,10,21,31,-20,26,2.0,8,2,0,1,18,2,1,126,7.9,860,1075,12,36,260,347,42.8,196,0,24,9.61,126,209,160,0.67,8.78,14.58,11.16,458.0,497.0,47.96,824.0,862.0,48.87,609.0,659.0,48.03,43.19,49.82,46.44,27,7,1,7142857,0.0876424171779141
Victor Hedman,31,D,82,20,65,85,26,36,13.6,14,6,0,6,33,32,0,219,9.1,2056,1505,129,93,0,0,0.0,198,0,2,13.27,219,462,331,0.39,6.39,13.48,9.66,1221.0,928.0,56.82,2157.0,1684.0,56.16,1700.0,1293.0,56.8,134.43,98.18,57.79,25,8,1,7875000,0.0966257668711656
Danton Heinen,26,C,76,18,15,33,6,16,3.5,15,3,0,1,14,1,0,138,13.0,966,763,33,66,0,4,0.0,185,0,116,16.54,138,217,183,1.03,8.57,13.48,11.36,554.0,422.0,56.76,974.0,758.0,56.24,756.0,566.0,57.19,50.63,33.03,60.52,25,1,1,1100000,0.0134969325153374
Miro Heiskanen,22,D,70,5,31,36,3,24,6.6,2,3,0,1,23,8,0,156,3.2,1742,1493,92,52,0,0,0.0,185,0,3,10.76,156,312,218,0.37,5.37,10.75,7.51,928.0,861.0,51.87,1684.0,1531.0,52.38,1276.0,1170.0,52.17,98.69,80.23,55.16,21,8,0,8450000,0.103680981595092
Darren Helm,35,C,68,7,8,15,-5,14,0.6,6,0,1,1,7,0,1,93,7.5,717,633,27,114,103,130,44.2,183,0,132,9.02,93,146,115,0.75,7.78,12.21,9.61,331.0,450.0,42.38,584.0,795.0,42.35,421.0,611.0,40.79,24.82,39.46,38.61,34,1,1,1000000,0.0122699386503067
Adam Henrique,31,C,58,19,23,42,-2,14,4.4,13,6,0,0,18,5,0,141,13.5,1010,1045,47,22,276,221,55.5,183,0,82,18.98,141,233,194,1.12,8.36,13.84,11.52,574.0,492.0,53.85,1062.0,880.0,54.69,793.0,687.0,53.58,60.66,48.5,55.57,29,5,1,5825000,0.0714723926380368
Matthew Highmore,25,LW,46,5,7,12,1,14,0.8,4,1,0,0,7,0,0,61,8.2,584,762,38,41,3,5,37.5,180,0,300,5.73,61,95,81,0.59,6.27,9.76,8.32,239.0,312.0,43.38,429.0,623.0,40.78,327.0,441.0,42.58,19.25,27.19,41.45,24,2,0,725000,0.0088957055214723
Vinnie Hinostroza,27,C,62,13,12,25,-11,24,2.1,12,1,0,2,12,0,0,92,14.1,860,832,13,25,12,16,42.9,175,1,169,8.15,92,154,122,0.56,6.41,10.73,8.5,398.0,452.0,46.82,727.0,754.0,49.09,551.0,607.0,47.58,29.46,36.7,44.53,27,1,1,1050000,0.012883435582822
Roope Hintz,25,LW,80,37,35,72,15,28,8.9,25,9,3,7,19,15,1,213,17.4,1443,1082,53,82,357,317,53.0,191,0,49,30.9,213,367,304,1.28,8.86,15.26,12.64,871.0,689.0,55.83,1648.0,1235.0,57.16,1242.0,929.0,57.21,102.25,62.12,62.21,23,3,0,3150000,0.0386503067484662
Nico Hischier,23,C,70,21,39,60,-1,17,5.6,17,4,0,2,29,8,2,153,13.7,1354,1161,48,50,730,672,52.1,185,0,1,20.26,153,270,214,0.9,6.78,11.96,9.48,760.0,647.0,54.02,1405.0,1187.0,54.21,1073.0,907.0,54.19,77.45,72.5,51.65,21,7,0,7250000,0.0889570552147239
Mike Hoffman,32,C,67,15,20,35,-24,32,2.2,11,4,0,3,11,9,0,154,9.7,1142,1023,29,27,12,8,60.0,183,0,130,14.11,154,285,207,0.74,8.09,14.98,10.88,615.0,502.0,55.06,1131.0,962.0,54.04,822.0,696.0,54.15,59.76,60.26,49.79,31,3,1,4500000,0.0552147239263803
Gregory Hofmann,29,C,24,2,5,7,6,8,0.6,2,0,0,2,5,0,0,33,6.1,300,750,10,23,0,8,0.0,183,0,103,2.9,33,51,36,0.57,6.6,10.19,7.2,142.0,159.0,47.18,264.0,288.0,47.83,199.0,214.0,48.18,11.35,11.05,50.67,28,1,1,900000,0.011042944785276
Nick Holden,34,D,76,5,14,19,0,12,4.2,5,0,0,1,14,0,0,75,6.7,1509,1191,112,115,0,1,0.0,193,0,300,3.44,75,169,118,0.14,2.98,6.72,4.69,647.0,964.0,40.15,1181.0,1697.0,41.04,903.0,1295.0,41.08,60.55,92.08,39.67,33,2,1,1700000,0.0208588957055214
Justin Holl,30,D,69,3,20,23,14,41,4.1,2,0,1,1,18,0,2,64,4.7,1394,1212,104,129,0,0,0.0,193,1,54,3.67,64,128,90,0.16,2.75,5.51,3.87,672.0,785.0,46.12,1230.0,1355.0,47.58,936.0,1034.0,47.51,64.61,67.23,49.0,28,3,1,2000000,0.0245398773006134
Patric Hörnqvist,35,RW,65,11,17,28,-5,19,1.8,8,3,0,0,13,4,0,165,6.7,824,760,23,112,8,13,38.1,180,1,230,19.69,165,240,204,1.43,12.02,17.48,14.86,578.0,373.0,60.78,1057.0,654.0,61.78,781.0,491.0,61.4,58.78,31.34,65.22,31,5,1,5300000,0.0650306748466257
Bo Horvat,26,C,70,31,21,52,3,40,6.0,17,13,1,4,15,6,0,194,16.0,1366,1171,45,96,841,634,57.0,183,0,9,24.37,195,304,261,1.07,8.58,13.37,11.48,878.0,697.0,55.75,1536.0,1214.0,55.85,1166.0,942.0,55.31,84.66,66.7,55.93,22,6,0,5500000,0.0674846625766871
Brett Howden,23,C,47,9,11,20,9,12,2.3,9,0,0,2,9,0,2,39,23.1,501,639,36,62,140,151,48.1,191,0,27,6.24,39,69,60,0.75,4.67,8.27,7.19,234.0,241.0,49.26,429.0,484.0,46.99,329.0,339.0,49.25,23.93,22.28,51.79,23,1,0,885000,0.0108588957055214
Filip Hronek,24,D,78,5,33,38,-29,36,3.7,3,2,0,0,28,5,0,133,3.8,1718,1322,81,70,0,0,0.0,183,1,53,6.79,133,280,191,0.24,4.63,9.77,6.67,808.0,970.0,45.44,1450.0,1631.0,47.06,1103.0,1292.0,46.05,82.51,101.75,44.78,23,3,0,4400000,0.0539877300613496
Jonathan Huberdeau,28,LW,80,30,85,115,35,54,11.9,22,5,3,7,50,33,2,222,13.5,1554,1165,28,99,18,36,33.3,185,0,3,28.36,222,344,280,1.09,8.57,13.28,10.81,1048.0,761.0,57.93,1788.0,1232.0,59.21,1363.0,980.0,58.17,120.67,80.51,59.98,24,6,0,5900000,0.0723926380368098
Quinn Hughes,22,D,76,8,60,68,10,28,10.1,8,0,0,1,27,31,2,150,5.3,1919,1515,56,19,0,0,0.0,178,0,7,6.8,150,342,202,0.21,4.69,10.7,6.32,1134.0,860.0,56.87,2102.0,1549.0,57.57,1549.0,1181.0,56.74,111.2,90.18,55.22,21,6,0,7850000,0.0963190184049079
Brad Hunt,33,D,50,3,14,17,-3,12,2.5,3,0,0,0,12,2,0,67,4.5,763,915,48,22,0,0,0.0,175,0,300,2.31,67,127,90,0.18,5.27,9.99,7.08,427.0,390.0,52.26,742.0,713.0,51.0,569.0,527.0,51.92,35.68,30.88,53.61,32,1,1,800000,0.0098159509202454
Ben Hutton,28,D,58,3,10,13,7,32,2.7,3,0,0,0,10,0,0,78,3.8,897,928,72,49,0,0,0.0,188,0,147,3.15,78,166,103,0.21,5.22,11.1,6.89,455.0,442.0,50.72,828.0,849.0,49.37,630.0,609.0,50.85,38.92,39.57,49.59,28,1,1,750000,0.00920245398773
Zach Hyman,29,C,76,27,27,54,-9,36,4.8,21,5,1,4,19,5,3,213,12.7,1479,1168,31,74,41,44,48.2,185,1,123,32.31,213,353,293,1.31,8.64,14.32,11.89,884.0,822.0,51.82,1551.0,1372.0,53.06,1191.0,1086.0,52.31,97.76,80.39,54.88,29,7,1,5500000,0.0674846625766871
Alex Iafallo,28,C,79,17,20,37,4,8,3.3,13,3,1,2,16,3,1,215,7.9,1462,1110,53,48,15,17,46.9,183,0,300,23.68,215,345,293,0.97,8.83,14.16,12.03,903.0,643.0,58.41,1611.0,1192.0,57.47,1234.0,876.0,58.48,86.86,69.78,55.45,27,4,1,4000000,0.0490797546012269
Mattias Janmark,29,C,67,9,16,25,3,21,1.8,7,0,2,1,15,0,1,89,10.1,961,861,28,19,11,16,40.7,185,0,79,12.04,89,144,122,0.75,5.56,8.99,7.62,465.0,513.0,47.55,844.0,974.0,46.42,625.0,708.0,46.89,46.52,48.86,48.77,28,1,1,2000000,0.0245398773006134
Calle Järnkrok,30,C,66,12,18,30,-14,6,1.9,10,2,0,1,14,4,0,101,11.9,1058,962,17,38,239,228,51.2,180,1,51,11.62,101,175,142,0.66,5.73,9.92,8.05,539.0,509.0,51.43,1012.0,919.0,52.41,773.0,713.0,52.02,49.17,54.59,47.39,24,6,0,2000000,0.0245398773006134
Tanner Jeannot,24,F,81,24,17,41,2,130,4.1,21,2,1,5,16,1,0,124,19.4,1295,959,64,318,10,14,41.7,188,0,300,16.3,124,215,180,0.76,5.75,9.96,8.34,544.0,749.0,42.07,990.0,1381.0,41.75,776.0,1031.0,42.94,50.0,76.34,39.58,24,2,0,800000,0.0098159509202454
Boone Jenner,28,C,59,23,21,44,-11,22,3.9,15,8,0,3,19,2,0,160,14.4,1207,1228,56,80,642,556,53.6,188,0,37,19.73,160,266,221,0.98,7.95,13.22,10.98,654.0,710.0,47.95,1227.0,1219.0,50.16,930.0,951.0,49.44,63.96,77.2,45.31,25,4,0,3750000,0.0460122699386503
Nick Jensen,31,D,76,5,16,21,32,21,6.0,5,0,0,1,16,0,0,88,5.7,1470,1161,92,135,0,0,0.0,185,1,150,3.88,88,204,141,0.16,3.59,8.33,5.75,646.0,751.0,46.24,1180.0,1447.0,44.92,904.0,1072.0,45.75,57.69,71.8,44.55,28,4,1,2500000,0.0306748466257668
Ryan Johansen,29,C,79,26,37,63,-2,53,6.2,15,11,0,6,24,13,0,118,22.0,1309,994,35,72,691,622,52.6,191,1,4,12.91,118,182,153,0.59,5.41,8.35,7.02,773.0,621.0,55.45,1457.0,1107.0,56.83,1105.0,829.0,57.14,85.31,63.44,57.35,24,8,0,8000000,0.0981595092024539
Marcus Johansson,31,C,69,9,20,29,-26,4,1.1,6,3,0,2,13,7,0,111,8.1,1113,968,26,31,41,57,41.8,185,0,24,13.62,111,183,145,0.73,5.98,9.86,7.82,623.0,469.0,57.05,1160.0,863.0,57.34,888.0,654.0,57.59,58.2,47.6,55.01,30,1,1,1500000,0.0184049079754601
Erik Johnson,33,D,77,8,17,25,22,24,5.3,7,0,1,1,15,1,1,139,5.8,1330,1037,136,165,0,0,0.0,193,1,1,5.55,139,260,175,0.25,6.27,11.73,7.89,663.0,806.0,45.13,1183.0,1465.0,44.68,862.0,1087.0,44.23,57.18,76.17,42.88,28,7,1,6000000,0.0736196319018405
Jack Johnson,35,D,74,1,8,9,5,42,1.9,1,0,0,0,7,0,1,57,1.8,1239,1005,68,91,0,0,0.0,185,0,3,1.73,57,125,81,0.08,2.76,6.05,3.92,570.0,788.0,41.97,1023.0,1367.0,42.8,739.0,1049.0,41.33,48.16,67.7,41.56,34,1,1,750000,0.00920245398773
Tyler Johnson,31,C,26,3,4,7,-8,12,0.2,3,0,0,0,2,2,0,30,10.0,337,779,7,37,31,20,60.8,173,1,300,3.23,30,52,41,0.56,5.34,9.26,7.3,172.0,202.0,45.99,307.0,324.0,48.65,230.0,257.0,47.23,16.93,13.05,56.47,26,7,0,5000000,0.0613496932515337
Andreas Johnsson,27,LW,71,13,22,35,4,30,3.1,12,1,0,0,22,0,0,114,11.4,1020,862,22,64,4,10,28.6,178,0,202,12.45,114,179,145,0.73,6.71,10.53,8.52,567.0,509.0,52.7,1028.0,942.0,52.18,772.0,731.0,51.36,53.76,48.02,52.82,24,4,0,3400000,0.0417177914110429
Ross Johnston,27,LW,32,2,5,7,-3,44,0.3,2,0,0,0,5,0,0,9,22.2,329,616,16,90,0,1,0.0,196,0,300,1.29,9,18,12,0.24,1.64,3.29,2.19,122.0,155.0,44.04,208.0,297.0,41.19,161.0,218.0,42.48,8.61,14.11,37.92,24,4,0,1000000,0.0122699386503067
Henri Jokiharju,22,D,60,3,16,19,-8,20,3.1,3,0,0,0,12,4,0,83,3.6,1313,1313,60,73,0,0,0.0,183,1,29,3.2,83,146,102,0.15,3.79,6.66,4.65,652.0,761.0,46.14,1098.0,1285.0,46.08,846.0,1044.0,44.76,51.67,75.01,40.79,22,3,0,2500000,0.0306748466257668
Caleb Jones,24,D,51,5,10,15,-3,18,2.9,5,0,0,1,9,1,0,57,8.8,853,1003,58,77,0,0,0.0,185,0,117,2.54,57,100,69,0.18,4.01,7.03,4.84,392.0,434.0,47.46,700.0,817.0,46.14,508.0,592.0,46.18,31.87,36.76,46.44,23,2,0,850000,0.0104294478527607
Seth Jones,27,D,78,5,46,51,-37,28,5.4,5,0,0,0,26,19,1,194,2.6,2045,1573,155,99,0,0,0.0,193,1,4,9.39,194,365,255,0.28,5.69,10.71,7.48,1072.0,1013.0,51.41,1921.0,1830.0,51.21,1419.0,1350.0,51.25,96.24,99.63,49.13,21,6,0,5400000,0.0662576687116564
Mathieu Joseph,24,RW,69,12,18,30,12,29,2.8,10,0,2,3,16,0,2,86,14.0,980,852,27,106,20,28,41.7,185,0,120,10.42,86,150,125,0.64,5.27,9.19,7.66,437.0,515.0,45.9,800.0,893.0,47.25,620.0,694.0,47.18,38.93,45.84,45.92,23,2,0,737500,0.0090490797546012
Roman Josi,31,D,80,23,73,96,13,46,13.9,12,11,0,2,47,26,0,281,8.2,2044,1533,133,66,0,0,0.0,185,0,38,15.57,281,563,385,0.46,8.25,16.52,11.3,1228.0,1028.0,54.43,2264.0,1821.0,55.42,1709.0,1386.0,55.22,122.19,98.45,55.38,30,8,1,9059000,0.1111533742331288
Tyson Jost,23,C,80,8,12,20,2,34,0.7,8,0,0,2,11,0,1,97,8.2,1026,769,37,55,172,254,40.4,180,0,10,8.13,97,157,118,0.48,5.67,9.18,6.9,439.0,607.0,41.97,785.0,1086.0,41.96,575.0,815.0,41.37,34.29,54.77,38.51,23,2,0,2000000,0.0245398773006134
Olli Juolevi,23,D,18,0,0,0,-1,6,0.0,0,0,0,0,0,0,0,18,0.0,230,765,10,14,0,0,0.0,188,0,5,0.41,18,34,25,0.11,4.7,8.89,6.53,133.0,128.0,50.96,236.0,193.0,55.01,178.0,161.0,52.51,11.6,10.62,52.21,23,1,0,750000,0.00920245398773
Nazem Kadri,31,C,71,28,59,87,13,71,8.9,20,8,0,6,38,21,0,247,11.3,1366,1154,19,52,585,592,49.7,183,0,7,30.63,247,439,339,1.35,10.85,19.28,14.89,997.0,603.0,62.31,1800.0,1064.0,62.85,1327.0,810.0,62.1,102.43,62.28,62.19,25,6,0,4500000,0.0552147239263803
David Kämpf,27,C,82,11,15,26,12,20,1.6,9,0,2,1,13,0,2,102,10.8,1252,916,26,80,616,549,52.9,188,0,300,12.2,102,168,136,0.57,4.88,8.05,6.52,566.0,663.0,46.05,964.0,1178.0,45.0,740.0,898.0,45.18,49.22,57.92,45.94,26,2,1,1500000,0.0184049079754601
Evander Kane,30,LW,43,22,17,39,25,60,5.3,17,3,2,3,15,1,1,152,14.5,836,1167,11,135,9,11,45.0,188,0,4,19.25,152,260,206,1.38,10.9,18.64,14.78,550.0,414.0,57.05,977.0,750.0,56.57,745.0,582.0,56.14,60.85,41.48,59.46,26,7,1,7000000,0.0858895705521472
Evander Kane,30,LW,43,22,17,39,25,60,5.3,17,3,2,3,15,1,1,152,14.5,836,1167,11,135,9,11,45.0,188,0,4,19.25,152,260,206,1.38,10.9,18.64,14.78,550.0,414.0,57.05,977.0,750.0,56.57,745.0,582.0,56.14,60.85,41.48,59.46,29,1,1,2108696,0.0258735705521472
