PLAYER,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,GA60,xGA60,GSAx60,SIGNING AGE,CLAUSE,LENGTH,SIGNING,CAP HIT,CAP HIT %
348. Robby Fabbri,178,Left,21 - Round 1 - 2014 (STL),5.90,58,96,79,0.68,6.72,11.13,9.16,263,263,50.00,468,454,50.76,360,348,50.85,23.32,22.45,50.95,-,-,-,24,,2,RFA,2950000,0.036
349. Jared McCann,185,Left,24 - Round 1 - 2014 (VAN),10.76,94,157,125,1.06,9.28,15.52,12.36,347,262,56.98,599,421,58.73,464,336,58.00,32.58,21.43,60.32,-,-,-,24,,2,RFA,2940000,0.036
350. Adam Lowry,196,Left,67 - Round 3 - 2011 (WPG),9.11,78,134,106,0.71,6.03,10.37,8.19,327,426,43.43,619,795,43.78,467,597,43.89,28.49,40.40,41.35,-,-,-,25,,3,RFA,2916667,0.037
351. Marcus Foligno,191,Left,104 - Round 4 - 2009 (BUF),4.62,38,58,52,0.50,4.13,6.31,5.66,227,267,45.95,377,514,42.31,297,386,43.48,21.16,20.70,50.55,-,-,-,25,,4,RFA,2875000,0.038
352. Colton Sissons,185,Right,50 - Round 2 - 2012 (NSH),6.27,58,96,79,0.49,4.49,7.43,6.11,274,421,39.42,518,752,40.79,401,566,41.47,23.03,35.96,39.04,-,-,-,25,,7,RFA,2857143,0.035
353. Brandon Carlo,196,Right,37 - Round 2 - 2015 (BOS),1.27,43,90,67,0.15,5.11,10.69,7.96,251,227,52.51,456,439,50.95,357,342,51.07,17.66,21.02,45.66,-,-,-,22,,2,RFA,2850000,0.035
354. Jake McCabe,185,Left,44 - Round 2 - 2012 (BUF),0.67,15,29,21,0.16,3.61,6.98,5.05,112,123,47.66,203,215,48.56,162,169,48.94,9.03,9.27,49.37,-,-,-,25,,2,RFA,2850000,0.035
355. Matt Calvert,180,Left,127 - Round 5 - 2008 (CBJ),2.60,26,45,32,0.63,6.28,10.86,7.72,103,124,45.37,208,218,48.83,141,161,46.69,9.61,9.74,49.69,-,-,-,28,,3,UFA,2850000,0.036
356. Mackenzie Blackwood,193,Left,42 - Round 2 - 2015 (NJD),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.04,2.68,-0.37,23,,3,RFA,2800000,0.034
357. Vladislav Gavrikov,191,Left,159 - Round 6 - 2015 (CBJ),2.10,48,102,67,0.12,2.70,5.74,3.77,453,614,42.46,768,1102,41.07,607,819,42.57,36.13,47.35,43.28,-,-,-,24,,3,RFA,2800000,0.034
358. Joonas Korpisalo,191,Left,62 - Round 3 - 2012 (CBJ),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.30,2.67,-0.63,26,,2,RFA,2800000,0.034
359. Danton Heinen,185,Left,116 - Round 4 - 2014 (BOS),8.47,76,139,104,0.80,7.18,13.14,9.83,269,327,45.13,546,592,47.98,410,454,47.45,22.85,30.92,42.50,-,-,-,23,,2,RFA,2800000,0.034
360. Jesper Bratt,178,Left,162 - Round 6 - 2016 (NJD),10.02,101,181,144,0.81,8.19,14.69,11.68,417,302,58.00,760,547,58.15,583,414,58.48,36.97,26.22,58.51,-,-,-,21,,2,RFA,2750000,0.034
361. Chandler Stephenson,183,Left,77 - Round 3 - 2012 (WSH),9.93,82,123,105,0.66,5.43,8.15,6.95,507,401,55.84,912,779,53.93,700,552,55.91,48.66,35.43,57.87,-,-,-,26,,4,RFA,2750000,0.034
362. Carson Soucy,196,Left,137 - Round 5 - 2013 (MIN),1.54,45,82,64,0.13,3.71,6.77,5.28,313,384,44.91,532,763,41.08,427,557,43.39,27.70,27.64,50.05,-,-,-,25,,3,UFA,2750000,0.034
363. David Rittich,191,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.86,2.46,-0.40,26,,2,RFA,2750000,0.034
364. Oskar Sundqvist,191,Right,81 - Round 3 - 2012 (PIT),3.72,32,50,45,0.53,4.51,7.07,6.36,167,231,41.96,302,423,41.66,223,317,41.30,13.72,24.81,35.61,-,-,-,25,,4,RFA,2750000,0.034
365. Richard Pánik,188,Left,52 - Round 2 - 2009 (TBL),6.04,59,104,88,0.61,5.96,10.51,8.90,269,268,50.09,490,493,49.85,372,379,49.53,20.91,21.43,49.39,-,-,-,28,,4,UFA,2750000,0.034
366. Carl Hagelin,183,Left,168 - Round 6 - 2007 (NYR),7.98,82,124,98,0.62,6.34,9.59,7.58,308,392,44.00,542,748,42.02,421,550,43.36,28.91,36.75,44.03,-,-,-,30,,4,UFA,2750000,0.035
367. Miles Wood,188,Left,100 - Round 4 - 2013 (NJD),12.37,128,184,161,0.90,9.32,13.40,11.73,426,386,52.46,755,662,53.28,587,529,52.60,37.36,31.03,54.63,-,-,-,22,,4,RFA,2750000,0.035
368. Riley Nash,188,Right,21 - Round 1 - 2007 (EDM),2.60,40,58,51,0.33,5.15,7.47,6.57,203,219,48.10,328,418,43.97,255,309,45.21,13.27,16.64,44.35,-,-,-,29,,3,UFA,2750000,0.035
369. John Moore,185,Left,21 - Round 1 - 2009 (CBJ),0.20,8,15,10,0.11,4.57,8.58,5.72,49,56,46.67,94,118,44.34,71,87,44.94,4.53,4.88,48.14,-,-,-,27,,5,UFA,2750000,0.035
370. Carter Hutton,183,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.47,2.75,-0.72,32,,3,UFA,2750000,0.035
371. Markus Nutivaara,185,Left,189 - Round 7 - 2015 (CBJ),2.62,45,84,64,0.33,5.64,10.53,8.02,263,221,54.34,459,372,55.23,368,297,55.34,23.14,17.42,57.05,-,-,-,24,,4,RFA,2700000,0.036
372. Sean Walker,180,Right,-,4.84,89,175,121,0.36,6.54,12.86,8.89,383,428,47.23,733,775,48.61,555,566,49.51,35.53,41.35,46.21,-,-,-,25,,4,RFA,2650000,0.033
373. Linus Ullmark,193,Left,163 - Round 6 - 2012 (BUF),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.63,2.50,-0.13,26,,1,RFA,2600000,0.032
374. Joel Armia,193,Right,16 - Round 1 - 2011 (BUF),5.65,72,122,92,0.57,7.36,12.47,9.41,286,280,50.53,547,521,51.22,387,401,49.11,23.74,28.53,45.42,-,-,-,26,,2,RFA,2600000,0.032
375. Anders Nilsson,198,Left,62 - Round 3 - 2009 (NYI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,29,,2,UFA,2600000,0.033
376. Ondrej Kase,183,Right,205 - Round 7 - 2014 (ANA),0.61,4,9,8,1.43,9.40,21.16,18.80,20,13,60.61,32,22,59.26,26,16,61.90,1.47,1.03,58.80,-,-,-,22,,3,RFA,2600000,0.033
377. Philippe Myers,196,Right,-,2.82,77,168,109,0.20,5.56,12.14,7.88,421,400,51.28,768,700,52.32,573,551,50.98,32.71,33.68,49.27,-,-,-,23,,3,RFA,2550000,0.031
378. Denis Gurianov,191,Left,12 - Round 1 - 2015 (DAL),12.80,130,251,181,0.88,8.94,17.27,12.46,475,370,56.21,884,675,56.70,659,522,55.80,41.74,31.01,57.37,-,-,-,23,,2,RFA,2550000,0.031
379. Jake Virtanen,185,Right,6 - Round 1 - 2014 (VAN),5.49,50,98,72,0.71,6.44,12.63,9.27,204,255,44.44,380,458,45.35,288,348,45.28,17.36,22.04,44.06,-,-,-,23,,2,RFA,2550000,0.031
380. Sam Bennett,185,Left,4 - Round 1 - 2014 (CGY),12.00,106,169,139,1.04,9.19,14.66,12.06,383,342,52.83,683,586,53.82,527,452,53.83,34.90,30.23,53.59,-,-,-,23,,2,RFA,2550000,0.031
381. Frank Vatrano,178,Left,-,16.20,158,245,207,1.20,11.66,18.07,15.28,449,390,53.52,802,657,54.97,620,500,55.36,41.17,28.09,59.44,-,-,-,25,,3,RFA,2533333,0.032
382. Valeri Nichushkin,193,Left,10 - Round 1 - 2013 (DAL),9.40,97,169,130,0.76,7.82,13.62,10.48,425,326,56.59,787,600,56.74,582,447,56.56,36.39,28.91,55.73,-,-,-,25,,2,RFA,2500000,0.031
383. Radko Gudas,183,Right,66 - Round 3 - 2010 (TBL),2.48,84,167,114,0.16,5.31,10.56,7.21,512,527,49.28,837,893,48.38,658,685,48.99,41.75,42.44,49.59,-,-,-,30,,3,UFA,2500000,0.031
384. Nick Jensen,185,Right,150 - Round 5 - 2009 (DET),1.51,57,101,71,0.10,3.81,6.76,4.75,360,436,45.23,640,828,43.60,488,639,43.30,29.97,39.08,43.40,-,-,-,28,,4,UFA,2500000,0.031
385. Oliver Bjorkstrand,183,Right,89 - Round 3 - 2013 (CBJ),11.79,143,237,203,0.72,8.69,14.42,12.35,512,526,49.33,864,886,49.37,682,684,49.93,39.92,48.14,45.33,-,-,-,23,,3,RFA,2500000,0.031
386. Thomas Hickey,183,Left,4 - Round 1 - 2007 (LAK),0.09,2,6,4,0.07,1.48,4.43,2.95,34,32,51.52,60,59,50.42,43,41,51.19,3.50,2.06,62.84,-,-,-,29,,4,UFA,2500000,0.031
387. Michal Kempný,185,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,27,,4,UFA,2500000,0.031
388. Brayden McNabb,193,Left,66 - Round 3 - 2009 (BUF),1.92,38,106,62,0.15,2.96,8.24,4.82,312,362,46.29,634,736,46.28,463,517,47.24,31.58,36.53,46.37,-,-,-,27,,4,UFA,2500000,0.033
389. Andrew Mangiapane,178,Left,166 - Round 6 - 2015 (CGY),11.44,82,152,116,0.79,5.68,10.52,8.02,468,382,55.06,865,735,54.06,656,563,53.81,42.64,37.27,53.36,-,-,-,24,,2,RFA,2425000,0.03
390. Alexandar Georgiev,185,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.71,2.48,-0.23,24,,2,RFA,2425000,0.03
391. Alex Iafallo,183,Left,-,14.40,116,186,155,0.82,6.59,10.57,8.81,552,488,53.08,1032,885,53.83,772,674,53.39,53.51,50.49,51.45,-,-,-,25,,2,RFA,2425000,0.03
392. Artturi Lehkonen,183,Left,55 - Round 2 - 2013 (MTL),6.58,76,125,98,0.64,7.41,12.19,9.56,262,321,44.94,490,587,45.50,358,437,45.03,19.92,27.97,41.60,-,-,-,23,,2,RFA,2400000,0.029
393. Blake Comeau,185,Right,47 - Round 2 - 2004 (NYI),8.03,76,134,99,0.60,5.68,10.02,7.40,366,379,49.13,652,741,46.81,479,546,46.73,26.70,32.95,44.76,-,-,-,32,,3,UFA,2400000,0.03
394. Stephen Johns,193,Right,60 - Round 2 - 2010 (CHI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,3,RFA,2350000,0.03
395. Luke Kunin,183,Right,15 - Round 1 - 2016 (MIN),7.56,71,117,100,0.85,8.01,13.20,11.29,249,310,44.54,461,511,47.43,360,399,47.43,21.18,23.54,47.36,-,-,-,22,,2,RFA,2300000,0.028
396. Scott Laughton,185,Left,20 - Round 1 - 2012 (PHI),7.24,89,133,104,0.53,6.53,9.76,7.64,366,414,46.92,664,760,46.63,502,571,46.78,29.86,37.29,44.47,-,-,-,25,,2,RFA,2300000,0.028
397. Andrew Copp,185,Left,104 - Round 4 - 2013 (WPG),14.96,112,172,142,0.91,6.82,10.47,8.65,513,546,48.44,902,970,48.18,683,735,48.17,48.50,55.21,46.77,-,-,-,24,,2,RFA,2280000,0.028
398. Mattias Janmark,185,Left,79 - Round 3 - 2013 (DET),11.17,94,146,120,0.71,6.01,9.33,7.67,438,497,46.84,781,892,46.68,583,681,46.12,40.24,45.84,46.75,-,-,-,27,,1,UFA,2250000,0.028
399. Cody Eakin,183,Left,85 - Round 3 - 2009 (WSH),3.46,39,59,51,0.35,3.93,5.95,5.14,226,380,37.29,364,656,35.69,286,515,35.71,14.89,33.27,30.92,-,-,-,29,,2,UFA,2250000,0.028
400. Alexander Wennberg,188,Left,14 - Round 1 - 2013 (CBJ),9.25,82,133,105,0.55,4.84,7.84,6.19,535,542,49.68,887,893,49.83,691,701,49.64,46.62,51.16,47.68,-,-,-,25,,1,UFA,2250000,0.028
401. Radim Simek,180,Left,-,1.12,26,50,36,0.12,2.75,5.28,3.81,248,278,47.15,475,544,46.61,374,395,48.63,21.97,23.09,48.76,-,-,-,27,,4,UFA,2250000,0.028
402. Pavel Zacha,191,Left,6 - Round 1 - 2015 (NJD),10.57,103,176,139,0.74,7.20,12.31,9.72,433,453,48.87,807,763,51.40,610,611,49.96,42.09,40.74,50.81,-,-,-,22,,3,RFA,2250000,0.028
403. Greg Pateryn,191,Right,128 - Round 5 - 2008 (TOR),0.69,13,29,21,0.23,4.24,9.47,6.86,78,100,43.82,145,181,44.48,107,132,44.77,6.09,7.89,43.56,-,-,-,28,,3,UFA,2250000,0.028
404. Zach Hyman,185,Right,123 - Round 5 - 2010 (FLA),16.48,115,183,151,1.19,8.28,13.19,10.88,444,388,53.37,797,737,51.96,616,538,53.38,51.20,36.86,58.14,-,-,-,25,M-NTC,4,RFA,2250000,0.03
405. Zemgus Girgensons,188,Left,14 - Round 1 - 2012 (BUF),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,3,UFA,2200000,0.027
406. Warren Foegele,188,Left,67 - Round 3 - 2014 (CAR),13.95,91,155,130,1.12,7.28,12.41,10.41,363,357,50.42,680,641,51.48,511,501,50.49,35.52,30.71,53.63,-,-,-,24,,1,RFA,2150000,0.026
407. Alex Chiasson,193,Right,38 - Round 2 - 2009 (DAL),8.91,62,94,80,1.01,7.03,10.65,9.07,328,220,59.85,590,404,59.36,438,292,60.00,33.40,16.05,67.54,-,-,-,28,,2,UFA,2150000,0.026
408. Jamie Oleksiak,201,Left,14 - Round 1 - 2011 (DAL),4.21,84,145,109,0.22,4.40,7.59,5.70,538,528,50.47,983,1002,49.52,728,750,49.26,40.98,42.82,48.90,-,-,-,25,,3,RFA,2137500,0.027
409. Jordan Greenway,198,Left,50 - Round 2 - 2015 (MIN),7.39,78,138,108,0.52,5.48,9.69,7.59,368,440,45.54,625,858,42.14,492,636,43.62,32.94,34.83,48.61,-,-,-,23,,2,RFA,2100000,0.026
410. Anthony Beauvillier,180,Left,28 - Round 1 - 2015 (NYI),11.65,109,174,142,0.91,8.48,13.54,11.05,378,350,51.92,671,646,50.95,505,487,50.91,38.77,25.87,59.98,-,-,-,22,,2,RFA,2100000,0.026
411. Brock McGinn,183,Left,47 - Round 2 - 2012 (CAR),5.74,58,102,81,0.62,6.28,11.04,8.77,265,283,48.36,487,514,48.65,370,391,48.62,23.21,25.20,47.94,-,-,-,25,,2,RFA,2100000,0.026
412. Jack Roslovic,185,Right,25 - Round 1 - 2015 (WPG),8.51,85,130,110,0.63,6.29,9.61,8.13,423,415,50.48,764,708,51.90,578,546,51.42,33.71,35.32,48.83,-,-,-,23,,2,RFA,2030952,0.023
413. Sami Vatanen,178,Right,106 - Round 4 - 2009 (ANA),1.37,55,102,69,0.12,4.97,9.23,6.24,301,333,47.48,566,610,48.13,430,474,47.57,22.90,30.73,42.70,-,-,-,29,,1,UFA,2000000,0.025
414. Ethan Bear,180,Right,124 - Round 5 - 2015 (EDM),1.66,51,96,67,0.13,4.13,7.78,5.43,325,370,46.76,565,668,45.82,420,492,46.05,32.10,35.15,47.73,-,-,-,23,,2,RFA,2000000,0.025
415. Vladislav Namestnikov,183,Left,27 - Round 1 - 2011 (TBL),12.60,87,125,110,0.88,6.10,8.76,7.71,334,454,42.39,604,800,43.02,453,622,42.14,34.39,38.29,47.32,-,-,-,27,,2,UFA,2000000,0.025
416. Jesper Fast,185,Right,157 - Round 6 - 2010 (NYR),6.35,38,69,54,0.54,3.24,5.88,4.59,318,316,50.16,597,561,51.55,446,435,50.62,34.02,29.46,53.59,-,-,-,28,,3,UFA,2000000,0.025
417. Mark Borowiecki,188,Left,139 - Round 5 - 2008 (OTT),0.48,18,47,32,0.10,3.59,9.36,6.38,116,155,42.80,218,303,41.84,163,208,43.94,6.46,13.20,32.86,-,-,-,30,,2,UFA,2000000,0.025
418. Ilya Sorokin,188,Left,78 - Round 3 - 2014 (NYI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.17,2.30,0.13,24,,1,RFA,2000000,0.025
419. Rocco Grimaldi,168,Right,33 - Round 2 - 2011 (FLA),5.69,62,112,94,0.67,7.26,13.11,11.00,241,285,45.82,450,458,49.56,346,362,48.87,17.89,22.56,44.23,-,-,-,27,,2,UFA,2000000,0.025
420. Pavel Francouz,183,Right,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,30,,2,UFA,2000000,0.025
421. Justin Holl,193,Right,54 - Round 2 - 2010 (CHI),2.22,50,108,74,0.12,2.67,5.77,3.95,502,570,46.83,889,1088,44.97,689,801,46.24,50.46,51.99,49.25,-,-,-,28,M-NTC,3,UFA,2000000,0.025
422. Adrian Kempe,188,Left,29 - Round 1 - 2014 (LAK),11.55,123,230,168,0.75,8.02,15.02,10.97,468,440,51.54,889,778,53.33,659,604,52.18,51.96,44.09,54.10,-,-,-,22,,3,RFA,2000000,0.025
423. Jordie Benn,188,Left,-,1.38,42,87,60,0.15,4.63,9.61,6.63,242,305,44.24,434,553,43.97,332,410,44.74,18.73,27.55,40.47,-,-,-,31,M-NTC,2,UFA,2000000,0.025
424. Jordan Martinook,183,Left,58 - Round 2 - 2012 (ARI),6.83,62,97,83,0.73,6.63,10.37,8.86,240,266,47.43,452,483,48.34,352,368,48.89,21.57,23.98,47.35,-,-,-,26,,2,RFA,2000000,0.025
425. Calle Järnkrok,180,Right,51 - Round 2 - 2010 (DET),8.65,91,133,114,0.63,6.63,9.69,8.31,384,437,46.77,656,730,47.33,527,566,48.22,33.89,33.11,50.58,-,-,-,24,,6,RFA,2000000,0.027
426. Ryan Donato,183,Left,56 - Round 2 - 2014 (BOS),11.62,104,171,140,1.11,9.90,16.28,13.33,335,292,53.43,610,540,53.04,471,402,53.95,32.95,25.96,55.93,-,-,-,23,,2,RFA,1900000,0.023
427. Ryan Hartman,183,Right,30 - Round 1 - 2013 (CHI),7.33,72,134,111,0.60,5.86,10.90,9.02,332,400,45.36,614,747,45.11,471,558,45.77,25.35,28.49,47.08,-,-,-,24,,2,RFA,1900000,0.023
428. Vince Dunn,183,Left,56 - Round 2 - 2015 (STL),3.47,73,164,95,0.25,5.29,11.89,6.89,410,356,53.52,773,659,53.98,532,487,52.21,30.00,31.75,48.58,-,-,-,23,,1,RFA,1875000,0.023
429. Brett Kulak,188,Left,105 - Round 4 - 2012 (CGY),1.80,56,111,70,0.15,4.68,9.27,5.85,370,279,57.01,702,547,56.20,504,388,56.50,26.63,23.74,52.87,-,-,-,25,,3,RFA,1850000,0.023
430. Justin Braun,188,Right,201 - Round 7 - 2007 (SJS),1.79,59,119,82,0.11,3.60,7.27,5.01,422,521,44.75,788,925,46.00,603,700,46.28,33.59,45.26,42.60,-,-,-,33,,2,UFA,1800000,0.022
431. Pierre-Édouard Bellemare,183,Left,-,6.47,58,99,78,0.67,6.02,10.28,8.10,232,293,44.19,445,559,44.32,316,401,44.07,20.65,23.70,46.56,-,-,-,34,,2,UFA,1800000,0.022
432. Blake Coleman,180,Left,75 - Round 3 - 2011 (NJD),12.47,122,183,154,0.88,8.60,12.91,10.86,443,414,51.69,725,717,50.28,585,552,51.45,39.56,37.71,51.20,-,-,-,26,,3,RFA,1800000,0.023
433. Luke Glendening,180,Right,-,6.79,67,110,92,0.51,5.03,8.26,6.91,300,481,38.40,527,879,37.47,394,647,37.85,23.95,43.94,35.28,-,-,-,27,,4,UFA,1800000,0.025
434. Erik Haula,183,Left,182 - Round 7 - 2009 (MIN),12.05,85,143,122,0.89,6.25,10.52,8.97,376,450,45.52,683,760,47.33,520,580,47.27,34.24,41.32,45.31,-,-,-,29,,1,UFA,1750000,0.021
435. Tyler Pitlick,188,Right,31 - Round 2 - 2010 (EDM),7.19,56,126,94,0.69,5.41,12.18,9.08,234,320,42.24,497,635,43.90,359,459,43.89,22.27,34.17,39.46,-,-,-,28,,2,UFA,1750000,0.021
436. Ryan Reaves,188,Right,156 - Round 5 - 2005 (STL),3.58,26,54,36,0.57,4.25,8.82,5.88,144,175,45.14,325,322,50.23,221,234,48.57,14.97,15.38,49.32,-,-,-,33,,2,UFA,1750000,0.021
437. Carl Gunnarsson,188,Left,194 - Round 7 - 2007 (TOR),0.16,6,17,10,0.06,2.08,5.89,3.47,58,106,35.36,107,185,36.64,80,142,36.04,5.18,8.09,39.04,-,-,-,32,M-NTC,2,UFA,1750000,0.021
438. Anthony Duclair,180,Left,80 - Round 3 - 2013 (NYR),12.31,104,167,130,1.10,9.25,14.86,11.57,411,304,57.48,691,513,57.39,535,413,56.43,40.38,23.21,63.50,-,-,-,24,,1,UFA,1700000,0.021
439. Troy Stecher,178,Right,-,1.94,55,129,82,0.15,4.33,10.16,6.46,325,388,45.58,562,673,45.51,441,530,45.42,24.25,30.72,44.11,-,-,-,26,,2,UFA,1700000,0.021
440. Sonny Milano,183,Left,16 - Round 1 - 2014 (CBJ),0.89,8,16,13,0.60,5.43,10.86,8.82,51,24,68.00,99,59,62.66,75,39,65.79,4.26,2.06,67.45,-,-,-,24,,2,RFA,1700000,0.021
441. Nick Holden,193,Left,-,1.54,23,46,32,0.34,5.12,10.25,7.13,134,124,51.94,263,233,53.02,189,168,52.94,12.95,12.11,51.68,-,-,-,33,,2,UFA,1700000,0.021
442. Braydon Coburn,196,Left,8 - Round 1 - 2003 (ATL),0.86,18,38,27,0.17,3.54,7.48,5.31,133,204,39.47,233,377,38.20,185,275,40.22,11.05,18.80,37.01,-,-,-,34,NTC,2,UFA,1700000,0.021
443. Noel Acciari,178,Right,-,7.81,68,102,85,0.74,6.46,9.69,8.08,307,399,43.48,509,709,41.79,393,533,42.44,27.98,37.21,42.92,-,-,-,27,M-NTC,3,UFA,1666667,0.02
444. Kyle Turris,185,Right,3 - Round 1 - 2007 (ARI),2.50,26,49,35,0.47,4.92,9.27,6.63,115,190,37.70,221,331,40.04,168,255,39.72,9.77,15.26,39.06,-,-,-,30,,2,UFA,1650000,0.02
445. Dean Kukan,188,Left,-,0.62,29,50,36,0.07,3.50,6.04,4.34,236,234,50.21,393,440,47.18,309,326,48.66,15.31,18.39,45.42,-,-,-,26,,2,RFA,1650000,0.02
446. Jack Campbell,188,Left,11 - Round 1 - 2010 (DAL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.11,2.41,0.31,28,,2,UFA,1650000,0.02
447. Cédric Paquette,185,Left,101 - Round 4 - 2012 (TBL),4.53,33,62,49,0.62,4.51,8.47,6.69,178,209,45.99,353,400,46.88,265,291,47.66,16.76,18.48,47.56,-,-,-,25,,2,RFA,1650000,0.02
448. Ilya Mikheyev,191,Left,-,10.60,103,167,138,0.86,8.36,13.56,11.21,345,376,47.85,588,683,46.26,463,522,47.01,32.49,31.34,50.90,-,-,-,25,,2,RFA,1645000,0.02
449. Scott Harrington,188,Left,54 - Round 2 - 2011 (PIT),0.16,8,16,11,0.05,2.45,4.88,3.37,79,107,42.47,138,198,41.07,108,144,42.86,3.98,8.02,33.17,-,-,-,26,,3,RFA,1633333,0.02
450. Robert Hägg,188,Left,41 - Round 2 - 2013 (PHI),1.85,29,77,52,0.21,3.27,8.69,5.87,230,282,44.92,439,476,47.98,329,365,47.41,19.82,25.92,43.34,-,-,-,25,,2,RFA,1600000,0.02
451. Anders Bjork,183,Left,146 - Round 5 - 2014 (BOS),3.73,41,83,62,0.36,3.94,7.97,5.96,282,342,45.19,486,615,44.14,379,469,44.69,20.11,27.39,42.34,-,-,-,23,,3,RFA,1600000,0.02
452. Michael Raffl,183,Left,-,6.06,46,73,65,0.64,4.87,7.73,6.88,240,259,48.10,464,470,49.68,343,350,49.49,21.37,24.28,46.81,-,-,-,30,,2,UFA,1600000,0.02
453. Adam Pelech,191,Left,65 - Round 3 - 2012 (NYI),4.04,82,180,123,0.21,4.18,9.17,6.26,548,589,48.20,968,1098,46.85,735,815,47.42,51.85,49.34,51.24,-,-,-,22,,4,RFA,1600000,0.021
454. Brendan Lemieux,185,Left,31 - Round 2 - 2014 (BUF),4.13,48,89,65,0.53,6.10,11.30,8.26,185,242,43.33,341,459,42.62,264,341,43.64,14.46,20.17,41.76,-,-,-,24,,2,RFA,1550000,0.019
455. Lawson Crouse,193,Left,11 - Round 1 - 2015 (FLA),8.53,70,135,112,0.70,5.76,11.11,9.22,258,427,37.65,509,792,39.11,386,588,39.63,22.69,38.42,37.13,-,-,-,22,,3,RFA,1533333,0.019
456. Matt Martin,191,Left,148 - Round 5 - 2008 (NYI),6.08,68,93,82,0.61,6.83,9.34,8.23,251,263,48.83,441,514,46.18,335,376,47.12,22.57,18.41,55.08,-,-,-,31,,4,UFA,1500000,0.018
457. Nick Cousins,180,Left,68 - Round 3 - 2011 (PHI),5.48,60,96,76,0.47,5.18,8.28,6.56,357,322,52.58,656,547,54.53,486,420,53.64,29.55,26.19,53.01,-,-,-,26,,2,UFA,1500000,0.018
458. Derek Grant,191,Left,119 - Round 4 - 2008 (OTT),5.75,66,122,97,0.51,5.91,10.93,8.69,239,423,36.10,458,789,36.72,342,579,37.13,19.21,38.19,33.47,-,-,-,30,,3,UFA,1500000,0.018
459. Wayne Simmonds,188,Right,61 - Round 2 - 2007 (LAK),5.79,60,100,80,0.81,8.36,13.93,11.14,246,166,59.71,448,319,58.41,340,227,59.96,21.49,12.19,63.81,-,-,-,31,NTC,1,UFA,1500000,0.018
460. Andrej Sekera,183,Left,71 - Round 3 - 2004 (BUF),1.35,33,76,45,0.11,2.75,6.34,3.75,279,370,42.99,517,703,42.38,372,513,42.03,21.18,32.31,39.60,-,-,-,34,,2,UFA,1500000,0.018
461. Laurent Brossoit,191,Left,164 - Round 6 - 2011 (CGY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.42,2.43,0.01,27,,1,UFA,1500000,0.018
462. Samuel Blais,188,Left,176 - Round 6 - 2014 (STL),3.22,31,52,40,0.46,4.44,7.45,5.73,167,205,44.89,314,378,45.38,232,284,44.96,13.84,18.59,42.68,-,-,-,24,,2,RFA,1500000,0.018
463. Josh Archibald,178,Right,174 - Round 6 - 2011 (PIT),9.48,60,99,83,0.85,5.35,8.83,7.41,262,387,40.36,476,727,39.57,360,528,40.54,26.36,37.52,41.26,-,-,-,27,,2,UFA,1500000,0.018
464. Austin Watson,193,Right,18 - Round 1 - 2010 (NSH),3.19,41,79,59,0.47,6.03,11.62,8.67,185,225,45.12,313,470,39.97,252,332,43.15,13.61,20.97,39.36,-,-,-,28,,3,UFA,1500000,0.018
465. Connor Carrick,180,Right,137 - Round 5 - 2012 (WSH),0.40,8,21,16,0.12,2.34,6.14,4.67,76,125,37.81,137,231,37.22,108,172,38.57,6.92,8.39,45.20,-,-,-,25,,2,RFA,1500000,0.018
466. Jason Dickinson,188,Left,29 - Round 1 - 2013 (DAL),6.19,66,126,93,0.45,4.79,9.15,6.76,386,365,51.40,717,707,50.35,513,529,49.23,29.20,31.37,48.21,-,-,-,23,,2,RFA,1500000,0.018
467. Zachary Sanford,193,Left,61 - Round 2 - 2013 (WSH),8.78,65,120,97,0.71,5.25,9.69,7.84,323,383,45.75,593,708,45.58,441,537,45.09,26.05,36.65,41.55,-,-,-,24,,2,RFA,1500000,0.018
