Player,Age,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
Scott Mayfield,26,D,79,4,15,19,18,68,5.3,3,0,1,0,15,0,0,104,3.8,1480,1124,159,118,0,1,0.0
Charlie McAvoy,21,D,54,7,21,28,14,45,5.7,6,1,0,3,19,1,1,79,8.9,1197,1330,91,92,0,0,0.0
Jake McCabe,25,D,59,4,10,14,-4,35,3.0,3,0,1,0,10,0,0,64,6.3,1118,1137,99,103,0,1,0.0
Jared McCann,22,C,78,19,16,35,-1,31,3.5,14,1,4,2,14,2,0,150,12.7,1133,872,51,77,275,320,46.2
Connor McDavid,22,C,78,41,75,116,3,20,13.0,31,9,1,9,50,24,1,240,17.1,1781,1370,30,39,428,490,46.6
Ryan McDonagh,29,D,82,9,37,46,38,34,8.9,9,0,0,1,31,3,3,128,7.0,1811,1325,161,98,0,0,0.0
Brock McGinn,24,LW,82,10,16,26,10,20,2.2,9,0,1,0,16,0,0,123,8.1,1173,859,38,137,26,35,42.6
Greg McKegg,26,C,41,6,5,11,-2,8,1.0,6,0,0,1,5,0,0,27,22.2,437,640,18,30,146,140,51.0
Cody McLeod,34,LW,38,1,0,1,-13,67,-0.7,1,0,0,0,0,0,0,22,4.5,246,389,10,112,0,1,0.0
Michael McLeod,20,C,21,0,3,3,-8,13,-0.4,0,0,0,0,3,0,0,21,0.0,256,732,4,41,70,62,53.0
Brayden McNabb,28,D,81,4,12,16,11,52,4.3,4,0,0,1,11,0,1,84,4.8,1578,1169,139,200,0,0,0.0
Adam McQuaid,32,D,50,3,4,7,2,42,1.9,3,0,0,1,3,0,1,28,10.7,789,947,88,122,0,0,0.0
Jaycob Megna,26,D,28,1,3,4,-1,12,1.0,1,0,0,0,3,0,0,31,3.2,407,872,29,32,0,0,0.0
Timo Meier,22,RW,78,30,36,66,9,55,7.4,24,6,0,2,31,4,1,250,12.0,1324,1018,40,99,12,26,31.6
Jonathon Merrill,26,D,57,3,12,15,16,53,4.0,2,0,1,0,12,0,0,72,4.2,1019,1073,72,71,0,0,0.0
Victor Mete,20,D,71,0,13,13,17,6,3.5,0,0,0,0,13,0,0,65,0.0,1262,1066,95,21,0,0,0.0
Colin Miller,26,D,65,3,26,29,0,44,4.5,2,1,0,0,14,12,0,131,2.3,1277,1179,64,122,0,0,0.0
J.T. Miller,25,C,75,13,34,47,8,30,4.2,9,4,0,4,18,16,0,108,12.0,1100,880,23,115,259,265,49.4
Kevan Miller,31,D,39,0,7,7,8,35,2.0,0,0,0,0,7,0,0,32,0.0,692,1065,79,73,0,0,0.0
Casey Mittelstadt,20,C,77,12,13,25,-19,10,1.4,9,3,0,1,6,7,0,118,10.2,1036,807,16,30,213,323,39.7
Sean Monahan,24,C,78,34,48,82,7,12,8.9,22,12,0,5,37,11,0,211,16.1,1486,1143,24,36,454,434,51.1
Brandon Montour,24,D,82,8,27,35,-20,56,5.3,7,1,0,2,22,5,0,181,4.4,1841,1347,121,99,0,0,0.0
John Moore,28,D,61,4,9,13,0,26,2.8,2,2,0,1,8,1,0,97,4.1,1145,1126,76,77,0,0,0.0
Trevor Moore,23,LW,25,2,6,8,1,2,0.6,2,0,0,0,6,0,0,26,7.7,227,546,7,15,0,0,0.0
Josh Morrissey,23,D,59,6,25,31,9,14,5.2,2,3,1,2,17,7,1,95,6.3,1322,1344,107,55,0,0,0.0
Joseph Morrow,26,D,41,1,6,7,0,20,1.1,1,0,0,0,6,0,0,40,2.5,572,838,37,37,0,0,0.0
Tyler Motte,23,C,74,9,7,16,-12,10,0.7,7,0,2,1,7,0,0,114,7.9,945,766,52,200,15,33,31.3
Mirco Müller,23,D,53,1,10,11,-3,17,2.2,1,0,0,0,10,0,0,39,2.6,958,1084,61,75,0,0,0.0
Connor Murphy,25,D,52,5,8,13,12,40,3.0,5,0,0,1,8,0,0,84,6.0,1013,1169,91,119,0,0,0.0
Ryan Murray,25,D,56,1,28,29,20,10,5.7,1,0,0,0,27,1,0,71,1.4,1201,1286,93,27,0,0,0.0
Jake Muzzin,29,D,80,9,28,37,21,47,7.8,8,1,0,1,23,4,1,141,6.4,1707,1280,134,172,0,0,0.0
Philippe Myers,22,D,21,1,1,2,-5,2,0.2,1,0,0,0,1,0,0,25,4.0,323,922,8,42,0,0,0.0
Tyler Myers,28,D,80,9,22,31,11,63,5.8,8,0,1,3,14,7,1,156,5.8,1628,1221,99,97,0,0,0.0
Vladislav Namestnikov,26,C,78,11,20,31,-7,44,2.0,8,1,2,3,15,2,3,119,9.2,1232,948,62,140,22,32,40.7
Riley Nash,29,C,78,3,9,12,-8,19,-0.2,3,0,0,1,9,0,0,79,3.8,846,650,43,72,150,183,45.0
James Neal,31,LW,63,7,12,19,-5,28,0.6,5,2,0,1,8,4,0,141,5.0,942,897,19,46,5,6,45.5
Brock Nelson,27,C,82,25,28,53,20,28,6.3,22,2,1,3,22,6,0,181,13.8,1474,1078,55,51,594,652,47.7
Casey Nelson,26,D,38,1,5,6,1,13,1.6,1,0,0,0,5,0,0,37,2.7,586,925,36,44,0,0,0.0
Patrik Nemeth,26,D,74,1,9,10,5,53,2.3,1,0,0,0,8,0,1,57,1.8,1220,989,131,137,1,0,100.0
Valeri Nichushkin,23,RW,57,0,10,10,-4,0,-0.1,0,0,0,0,10,0,0,65,0.0,679,715,32,71,3,3,50.0
Nino Niederreiter,26,RW,82,23,30,53,-4,30,5.6,17,6,0,3,21,9,0,184,12.5,1330,974,20,94,37,30,55.2
Frans Nielsen,34,C,72,10,25,35,-7,14,2.2,10,0,0,4,16,8,1,120,8.3,1201,1001,44,79,450,473,48.8
Matthew Nieto,26,LW,64,4,19,23,2,8,1.3,3,0,1,1,17,0,2,86,4.7,881,826,26,50,9,8,52.9
Boo Nieves,25,C,43,4,6,10,-4,8,0.6,4,0,0,1,6,0,0,34,11.8,415,579,18,33,88,139,38.8
Sami Niku,22,D,30,1,3,4,0,2,0.7,1,0,0,0,3,0,0,19,5.3,418,835,30,10,0,0,0.0
Matt Niskanen,32,D,80,8,17,25,-3,41,3.6,7,1,0,1,15,1,1,143,5.6,1755,1316,137,167,0,0,0.0
Stefan Noesen,25,RW,41,3,5,8,-19,28,-0.3,3,0,0,0,5,0,0,64,4.7,522,764,21,95,23,33,41.1
Joakim Nordström,26,C,70,7,5,12,0,13,0.4,7,0,0,3,5,0,0,103,6.8,944,809,52,86,48,77,38.4
Tomáš Nosek,26,C,68,8,9,17,-10,18,0.8,7,0,1,1,9,0,0,116,6.9,848,748,23,75,82,50,62.1
Ryan Nugent-Hopkins,25,C,82,28,41,69,-13,26,6.6,19,8,1,3,21,18,2,208,13.5,1648,1206,40,69,379,461,45.1
Darnell Nurse,23,D,82,10,31,41,-5,87,6.6,9,1,0,1,22,8,1,196,5.1,1953,1429,146,162,0,0,0.0
Markus Nutivaara,24,D,80,5,16,21,3,6,4.2,5,0,0,1,16,0,0,99,5.1,1414,1061,61,80,0,0,0.0
William Nylander,22,C,54,7,20,27,-4,16,1.6,6,1,0,0,15,5,0,130,5.4,838,931,14,16,203,165,55.2
Gustav Nyquist,29,RW,81,22,38,60,1,12,5.8,20,2,0,3,28,10,0,204,10.8,1419,1051,23,36,11,11,50.0
Ryan O'Reilly,27,C,82,28,49,77,22,12,8.8,21,6,1,5,31,16,2,234,12.0,1702,1246,36,31,1086,824,56.9
Jordan Oesterle,26,D,71,6,14,20,-3,12,4.6,3,3,0,0,10,4,0,77,7.8,1342,1134,139,58,0,0,0.0
Kyle Okposo,30,RW,78,14,15,29,-9,41,2.3,7,7,0,2,11,4,0,147,9.5,1075,827,27,87,63,71,47.0
Jamie Oleksiak,26,D,57,4,8,12,5,45,2.7,4,0,0,0,8,0,0,55,7.3,840,884,59,135,0,0,0.0
Dmitry Orlov,27,D,82,3,26,29,3,33,4.0,3,0,0,0,25,1,0,101,3.0,1774,1298,103,137,0,0,0.0
Brooks Orpik,38,D,53,2,7,9,8,32,2.0,2,0,0,0,7,0,0,43,4.7,830,940,78,131,0,0,0.0
T.J. Oshie,32,C,69,25,29,54,5,36,5.6,18,6,1,4,21,8,0,143,17.5,1284,1117,55,133,84,121,41.0
Alex Ovechkin,33,LW,81,51,38,89,7,40,11.0,33,18,0,5,28,10,0,338,15.1,1695,1255,41,223,1,4,20.0
Igor Ozhiganov,26,D,53,3,4,7,0,14,1.2,3,0,0,0,4,0,0,43,7.0,743,841,48,57,0,0,0.0
Magnus Pääjärvi,27,LW,80,11,8,19,-14,6,0.7,10,0,1,1,7,0,1,119,9.2,1078,808,67,65,7,9,43.8
Max Pacioretty,30,LW,66,22,18,40,-13,36,4.1,18,4,0,5,14,4,0,191,11.5,1122,1020,20,119,21,31,40.4
Jean-Gabriel Pageau,26,C,39,4,8,12,-12,14,0.0,4,0,0,0,8,0,0,83,4.8,696,1071,38,63,259,222,53.8
Ondřej Palát,27,LW,64,8,26,34,4,20,2.5,6,2,0,1,20,6,0,100,8.0,953,893,34,104,2,15,11.8
Kyle Palmieri,27,RW,74,27,23,50,-9,42,5.6,16,11,0,2,16,7,0,224,12.1,1343,1089,35,98,24,62,27.9
Artemi Panarin,27,LW,79,28,59,87,14,23,9.7,22,6,0,8,47,12,0,191,14.7,1569,1191,17,14,1,3,25.0
Richard Pánik,27,RW,75,14,19,33,-3,44,3.2,13,0,1,2,17,2,0,140,10.0,1246,997,52,137,5,13,27.8
Cédric Paquette,25,C,80,13,4,17,7,80,1.4,11,0,2,1,4,0,0,87,14.9,960,720,61,269,404,364,52.6
Colton Parayko,25,D,80,10,18,28,20,15,7.2,6,4,0,3,13,4,1,176,5.7,1823,1367,157,127,0,0,0.0
Zach Parise,34,LW,74,28,33,61,-2,26,6.9,18,10,0,5,25,6,2,229,12.2,1381,1120,71,49,9,25,26.5
David Pastrňák,22,RW,66,38,43,81,6,32,10.2,21,17,0,4,27,16,0,235,16.2,1238,1125,25,57,1,2,33.3
Greg Pateryn,28,D,80,1,6,7,-11,41,2.1,1,0,0,0,6,0,0,100,1.0,1370,1027,118,144,0,1,0.0
Nolan Patrick,20,C,72,13,18,31,-8,27,2.2,12,1,0,3,17,1,0,115,11.3,1086,905,26,72,399,380,51.2
Joe Pavelski,34,C,75,38,26,64,-4,22,7.3,25,12,1,6,17,9,0,188,20.2,1428,1143,61,69,526,463,53.2
Tanner Pearson,26,LW,80,18,9,27,-15,25,2.2,15,3,0,1,7,2,0,147,12.2,1124,843,41,128,5,12,29.4
Matthew Peca,25,C,39,3,7,10,-14,4,0.0,3,0,0,0,6,0,1,35,8.6,410,631,21,33,80,89,47.3
Adam Pelech,24,D,78,5,16,21,22,24,5.9,5,0,0,0,16,0,0,110,4.5,1453,1118,116,149,0,0,0.0
Brendan Perlini,22,LW,68,14,7,21,-17,28,1.5,12,2,0,0,5,2,0,117,12.0,789,696,22,51,1,6,14.3
Mathieu Perreault,31,C,82,15,15,30,-1,44,2.7,11,4,0,3,12,3,0,95,15.8,1003,734,25,127,26,27,49.1
David Perron,30,LW,57,23,23,46,3,46,5.5,16,7,0,1,16,7,0,112,20.5,974,1026,13,52,15,18,45.5
Corey Perry,33,RW,31,6,4,10,-16,27,0.4,4,2,0,1,2,2,0,59,10.2,460,889,14,21,0,2,0.0
Brett Pesce,24,D,73,7,22,29,35,24,7.9,7,0,0,2,20,0,2,98,7.1,1496,1229,131,53,1,0,100.0
Alexander Petrovic,26,D,35,0,2,2,-15,26,-0.4,0,0,0,0,2,0,0,47,0.0,578,992,53,116,0,0,0.0
Jeff Petry,31,D,82,13,33,46,-5,28,6.8,10,3,0,4,24,8,1,172,7.6,1896,1387,123,190,0,1,0.0
Elias Pettersson,20,C,71,28,38,66,3,12,7.8,18,10,0,7,26,12,0,144,19.4,1294,1094,51,42,257,370,41.0
Marcus Pettersson,22,D,84,2,23,25,17,66,5.0,1,1,0,0,18,4,1,87,2.3,1401,1001,108,101,1,0,100.0
Dion Phaneuf,33,D,67,1,5,6,-21,53,0.4,1,0,0,0,5,0,0,80,1.3,1005,900,79,128,0,0,0.0
Alex Pietrangelo,29,D,71,13,28,41,2,22,7.3,10,3,0,2,15,12,1,168,7.7,1709,1445,139,62,0,1,0.0
Lawrence Pilut,23,D,33,1,5,6,-8,20,0.9,1,0,0,0,5,0,0,37,2.7,575,1045,33,20,0,0,0.0
Neal Pionk,23,D,73,6,20,26,-16,35,3.4,4,2,0,1,8,11,1,132,4.5,1545,1270,98,138,0,1,0.0
Brandon Pirri,27,C,31,12,6,18,7,6,2.6,9,3,0,3,5,1,0,82,14.6,448,867,13,29,15,19,44.1
Tyler Pitlick,27,C,47,8,4,12,-2,6,1.1,7,1,0,1,4,0,0,75,10.7,629,803,27,93,5,7,41.7
Brayden Point,22,C,79,41,51,92,27,28,11.4,21,20,0,7,36,15,0,191,21.5,1495,1135,43,31,435,421,50.8
Roman Polák,32,D,77,1,8,9,6,69,3.8,1,0,0,0,8,0,0,77,1.3,1476,1150,152,191,0,0,0.0
Jason Pominville,36,RW,73,16,15,31,-4,4,3.2,15,1,0,3,14,1,0,134,11.9,910,748,20,18,18,17,51.4
Derrick Pouliot,25,D,62,3,9,12,-1,30,2.7,2,1,0,1,9,0,0,58,5.2,1064,1030,71,76,0,0,0.0
Ivan Provorov,22,D,82,7,19,26,-16,32,3.7,7,0,0,1,17,2,0,145,4.8,2059,1507,149,123,0,1,0.0
Jesse Puljujärvi,20,RW,46,4,5,9,-14,16,-0.1,4,0,0,0,4,1,0,53,7.5,550,717,26,46,2,2,50.0
Ryan Pulock,24,D,82,9,28,37,21,22,8.3,6,3,0,3,22,6,0,180,5.0,1834,1342,148,143,0,0,0.0
Tom Pyatt,31,C,37,0,2,2,-16,2,-1.1,0,0,0,0,2,0,0,29,0.0,433,703,46,15,56,92,37.8
Mark Pysyk,27,D,70,1,10,11,-1,26,2.3,1,0,0,0,9,0,1,64,1.6,1279,1096,89,133,0,0,0.0
Lukáš Radil,28,C,36,7,4,11,7,6,1.3,7,0,0,2,4,0,0,40,17.5,385,641,9,29,6,3,66.7
Alexander Radulov,32,RW,70,29,43,72,22,54,9.1,22,7,0,7,27,16,0,209,13.9,1385,1187,83,60,6,10,37.5
Michael Raffl,30,LW,67,6,12,18,-1,32,1.0,5,0,1,1,12,0,0,65,9.2,765,685,29,96,14,20,41.2
Rickard Rakell,25,RW,69,18,25,43,-13,27,3.9,12,6,0,2,18,7,0,194,9.3,1275,1109,38,82,17,31,35.4
Mikko Rantanen,22,RW,74,31,56,87,13,54,9.8,15,16,0,4,39,17,0,193,16.1,1542,1251,41,59,17,29,37.0
Victor Rask,25,C,49,3,6,9,-4,8,0.2,3,0,0,0,4,2,0,55,5.5,593,726,12,40,204,226,47.4
Michael Rasmussen,19,C,62,8,10,18,-8,29,1.0,4,4,0,0,10,0,0,74,10.8,749,725,28,84,23,41,35.9
Ty Rattie,25,RW,50,4,7,11,-2,4,0.5,4,0,0,1,6,1,0,84,4.8,567,681,7,57,1,2,33.3
Ryan Reaves,32,RW,80,9,11,20,1,74,1.6,6,3,0,2,11,0,0,95,9.5,870,652,24,305,40,54,42.6
Mike Reilly,25,D,57,3,8,11,0,16,2.1,2,1,0,1,8,0,0,101,3.0,1065,1121,53,48,0,0,0.0
Sam Reinhart,23,C,82,22,43,65,-10,16,6.0,20,2,0,1,30,13,0,180,12.2,1555,1137,47,38,31,56,35.6
Brad Richardson,33,C,66,19,8,27,6,22,3.7,16,0,3,3,5,0,3,128,14.8,1054,958,55,63,577,474,54.9
Tobias Rieder,26,C,67,0,11,11,-8,8,-0.6,0,0,0,0,9,2,0,92,0.0,847,759,44,69,5,20,20.0
Morgan Rielly,24,D,82,20,52,72,24,14,11.7,17,3,0,5,34,18,0,223,9.0,1896,1387,114,61,0,1,0.0
Juuso Riikola,25,D,37,2,3,5,3,10,1.2,0,2,0,1,3,0,0,43,4.7,617,1001,38,86,0,0,0.0
Zac Rinaldo,28,C,23,1,2,3,1,20,0.2,1,0,0,1,2,0,0,11,9.1,164,427,8,47,1,4,20.0
Rasmus Ristolainen,24,D,78,5,38,43,-41,38,4.3,4,1,0,2,22,16,0,182,2.7,1922,1478,121,235,0,0,0.0
Brett Ritchie,25,RW,53,4,2,6,-7,57,0.1,3,1,0,2,2,0,0,57,7.0,509,576,13,126,2,7,22.2
Nick Ritchie,23,LW,60,9,22,31,6,82,3.0,7,2,0,2,15,7,0,96,9.4,900,900,31,123,4,8,33.3
Evan Rodrigues,25,C,74,9,20,29,-7,25,1.8,7,2,0,1,15,2,3,168,5.4,1171,949,33,33,304,351,46.4
Kevin Rooney,25,C,41,6,4,10,-4,15,0.8,5,0,1,1,4,0,0,39,15.4,517,757,22,77,187,192,49.3
Jack Roslovic,22,C,77,9,15,24,-2,4,1.9,4,5,0,0,13,2,0,74,12.2,750,585,21,32,91,118,43.5
Antoine Roussel,29,LW,65,9,22,31,5,118,2.9,9,0,0,1,22,0,0,84,10.7,894,826,50,87,17,17,50.0
Carter Rowney,29,RW,62,7,13,20,0,12,1.6,6,0,1,0,13,0,0,53,13.2,778,753,35,178,171,176,49.3
Matt Roy,23,D,25,2,4,6,-1,8,1.3,2,0,0,1,4,0,0,34,5.9,428,1028,47,38,0,0,0.0
Kris Russell,31,D,72,3,13,16,5,27,3.7,3,0,0,0,12,0,1,63,4.8,1471,1226,185,93,0,0,0.0
Bryan Rust,26,RW,72,18,17,35,10,24,3.7,16,0,2,4,15,0,2,141,12.8,1145,954,59,119,8,16,33.3
Jan Rutta,28,D,37,2,6,8,4,16,1.5,2,0,0,0,6,0,0,42,4.8,577,936,30,24,0,0,0.0
Bobby Ryan,31,LW,78,15,27,42,-29,35,2.5,8,7,0,1,18,9,0,160,9.4,1223,941,49,77,8,18,30.8
Derek Ryan,32,C,81,13,25,38,21,24,3.7,11,2,0,1,16,5,4,103,12.6,1118,828,19,19,440,316,58.2
Joakim Ryan,25,D,44,0,7,7,-1,15,0.9,0,0,0,0,7,0,0,35,0.0,562,766,39,43,0,0,0.0
Brandon Saad,26,LW,80,23,24,47,-9,12,3.9,15,5,3,3,23,1,0,195,11.8,1415,1061,25,52,24,38,38.7
Miikka Salomäki,25,RW,37,3,4,7,5,8,0.6,3,0,0,0,4,0,0,51,5.9,387,627,20,72,2,5,28.6
Zach Sanford,24,LW,60,8,12,20,8,21,2.0,8,0,0,2,11,1,0,77,10.4,755,755,37,48,8,5,61.5
Travis Sanheim,22,D,82,9,26,35,-4,22,5.3,7,2,0,2,23,3,0,121,7.4,1604,1174,133,45,0,0,0.0
Steven Santini,23,D,39,1,3,4,-6,16,0.9,1,0,0,0,3,0,0,41,2.4,650,999,43,80,0,0,0.0
David Savard,28,D,82,8,16,24,19,36,6.2,8,0,0,1,16,0,0,124,6.5,1619,1185,123,122,0,0,0.0
Marco Scandella,28,D,63,6,7,13,-13,26,2.4,6,0,0,1,6,0,1,83,7.2,1109,1057,75,53,0,0,0.0
Colton Sceviour,29,C,59,5,10,15,-2,15,0.8,5,0,0,0,9,1,0,116,4.3,725,738,58,89,39,71,35.5
Tim Schaller,28,LW,47,3,7,10,-2,9,0.5,3,0,0,0,7,0,0,44,6.8,501,640,18,66,1,1,50.0
Mark Scheifele,25,C,82,38,46,84,8,38,9.4,26,12,0,6,32,11,3,199,19.1,1793,1312,54,54,802,933,46.2
Brayden Schenn,27,C,72,17,37,54,3,40,5.2,13,4,0,5,29,8,0,159,10.7,1338,1115,31,111,323,357,47.5
Luke Schenn,29,D,26,0,2,2,-10,16,-0.1,0,0,0,0,2,0,0,30,0.0,362,834,39,105,0,0,0.0
Nick Schmaltz,22,C,40,7,18,25,-12,8,1.6,2,5,0,2,15,3,0,62,11.3,713,1070,12,5,104,177,37.0
Nate Schmidt,27,D,61,9,21,30,22,8,6.9,8,1,0,1,14,7,0,112,8.0,1339,1317,100,37,0,0,0.0
Justin Schultz,28,D,29,2,13,15,0,4,2.0,1,1,0,0,8,5,0,47,4.3,595,1230,41,25,0,0,0.0
Jaden Schwartz,26,C,69,11,25,36,-6,16,2.6,9,2,0,1,22,3,0,183,6.0,1251,1088,27,61,18,19,48.6
Brent Seabrook,33,D,78,5,23,28,-6,41,3.2,3,2,0,1,14,8,1,165,3.0,1490,1146,180,124,0,0,0.0
Lukáš Sedlák,25,C,47,4,2,6,-5,10,0.1,4,0,0,0,2,0,0,43,9.3,423,540,20,69,43,44,49.4
Nick Seeler,25,D,71,2,5,7,-4,64,2.0,2,0,0,1,5,0,0,67,3.0,876,740,116,78,0,0,0.0
Tyler Seguin,27,C,82,33,47,80,17,18,9.7,24,9,0,8,29,18,0,334,9.9,1701,1245,47,74,676,579,53.9
Andrej Sekera,32,D,24,0,4,4,3,6,1.0,0,0,0,0,3,1,0,28,0.0,396,989,21,17,0,0,0.0
Brett Seney,22,LW,51,5,8,13,-14,31,0.6,5,0,0,0,7,1,0,49,10.2,527,620,15,48,98,162,37.7
Mikhail Sergachev,20,D,75,6,26,32,12,28,5.1,6,0,0,0,20,6,0,128,4.7,1344,1075,93,97,1,1,50.0
Damon Severson,24,D,82,11,28,39,-27,58,5.4,8,3,0,0,18,9,1,146,7.5,1808,1323,87,83,0,0,0.0
Kevin Shattenkirk,30,D,73,2,26,28,-15,20,3.1,1,1,0,0,20,6,0,148,1.4,1383,1136,104,73,0,0,0.0
Andrew Shaw,27,C,63,19,28,47,17,71,5.5,16,3,0,3,25,3,0,135,14.1,1003,955,36,128,181,203,47.1
Riley Sheahan,27,C,82,9,10,19,-9,17,0.6,8,0,1,2,9,0,1,110,8.2,1104,808,44,72,360,328,52.3
Conor Sheary,26,LW,78,14,20,34,-18,12,2.4,10,4,0,3,18,2,0,147,9.5,1140,877,29,29,19,15,55.9
Kiefer Sherwood,23,RW,50,6,6,12,1,8,1.0,6,0,0,1,6,0,0,60,10.0,569,682,19,79,7,9,43.8
Devin Shore,24,C,76,10,19,29,-12,13,2.0,6,2,2,4,16,3,0,82,12.2,1084,856,64,94,86,123,41.1
Jonas Siegenthaler,21,D,26,0,4,4,6,10,1.0,0,0,0,0,4,0,0,12,0.0,368,849,44,31,0,0,0.0
Dylan Sikura,23,C,33,0,8,8,2,0,0.1,0,0,0,0,8,0,0,52,0.0,372,677,10,3,0,5,0.0
Jakob Silfverberg,28,LW,73,24,19,43,-9,28,4.7,19,3,2,4,10,8,1,163,14.7,1248,1026,43,38,19,32,37.3
Radim Šimek,26,D,41,1,8,9,7,8,1.9,1,0,0,1,8,0,0,41,2.4,624,913,34,67,0,0,0.0
Wayne Simmonds,30,RW,79,17,13,30,-16,99,1.9,12,5,0,2,10,3,0,157,10.8,1238,940,28,137,4,13,23.5
Dominik Simon,24,C,71,8,20,28,8,18,2.3,7,1,0,0,18,2,0,121,6.6,946,799,19,89,6,13,31.6
Colton Sissons,25,C,75,15,15,30,20,23,3.3,14,1,0,3,13,1,1,111,13.5,1203,963,52,109,421,372,53.1
Jeff Skinner,26,C,82,40,23,63,0,36,8.0,32,8,0,7,15,8,0,268,14.9,1518,1111,24,31,157,144,52.2
Brady Skjei,24,D,78,8,17,25,-4,44,4.5,8,0,0,1,16,0,1,126,6.3,1656,1274,119,178,1,0,100.0
Jaccob Slavin,24,D,82,8,23,31,0,18,6.0,2,5,1,1,20,2,1,146,5.5,1889,1382,133,70,0,1,0.0
Brendan Smith,29,D,63,4,9,13,-7,71,2.0,4,0,0,0,8,0,1,66,6.1,964,918,48,100,0,1,0.0
Craig Smith,29,C,76,21,17,38,11,20,4.5,17,4,0,2,13,4,0,205,10.2,1150,908,33,77,26,28,48.1
Reilly Smith,27,RW,74,19,34,53,13,14,5.7,14,4,1,1,21,10,3,178,10.7,1352,1096,33,39,5,2,71.4
Zack Smith,30,C,70,9,19,28,-6,81,1.5,8,0,1,1,17,0,2,101,8.9,1145,981,27,136,403,417,49.1
Devante Smith-Pelly,26,RW,54,4,4,8,-6,15,-0.1,4,0,0,0,4,0,0,60,6.7,586,651,36,78,16,25,39.0
Vladimír Sobotka,31,C,69,5,8,13,-20,26,-0.4,5,0,0,0,7,0,1,71,7.0,979,851,30,87,318,295,51.9
Carl Söderberg,33,C,82,23,26,49,-5,26,4.7,18,2,3,2,18,8,0,188,12.2,1431,1047,67,99,528,542,49.3
Marcus Sorensen,26,RW,80,17,13,30,10,23,3.1,16,0,1,1,12,0,1,100,17.0,1037,778,29,88,12,19,38.7
Jason Spezza,35,C,76,8,19,27,-13,29,1.7,6,2,0,1,9,10,0,121,6.6,1009,796,30,16,470,337,58.2
Ryan Spooner,27,C,52,3,6,9,-12,2,-0.2,3,0,0,1,5,1,0,67,4.5,594,686,7,39,59,54,52.2
Daniel Sprong,21,RW,63,14,9,23,-16,10,2.0,12,2,0,3,6,3,0,125,11.2,753,717,14,35,4,10,28.6
Jared Spurgeon,29,D,82,14,29,43,-1,20,8.8,10,4,0,0,21,7,1,152,9.2,1980,1449,145,91,1,0,100.0
Eric Staal,34,C,81,22,30,52,-7,34,5.1,15,7,0,6,21,8,1,215,10.2,1468,1088,28,41,642,615,51.1
Jordan Staal,30,C,50,11,17,28,6,26,2.7,11,0,0,1,15,2,0,121,9.1,914,1097,18,122,571,452,55.8
Marc Staal,32,D,79,3,10,13,-9,32,2.3,3,0,0,0,10,0,0,84,3.6,1534,1165,119,94,0,0,0.0
Drew Stafford,33,RW,57,5,8,13,-7,18,0.6,4,1,0,0,7,1,0,77,6.5,699,736,19,50,16,23,41.0
Steven Stamkos,28,C,82,45,53,98,4,37,11.5,24,19,2,6,32,21,0,234,19.2,1501,1098,40,72,506,447,53.1
Paul Stastny,33,C,50,13,29,42,14,30,4.7,11,1,1,2,25,3,1,103,12.6,905,1086,15,35,463,384,54.7
Troy Stecher,24,D,78,2,21,23,9,32,5.1,1,0,1,0,19,2,0,105,1.9,1554,1195,96,91,0,0,0.0
Sam Steel,20,C,22,6,5,11,2,8,1.3,5,0,1,0,3,2,0,33,18.2,329,898,6,9,108,112,49.1
Alexander Steen,34,C,65,10,17,27,2,14,2.2,7,2,1,0,13,3,1,114,8.8,1030,950,50,55,11,18,37.9
Derek Stepan,28,C,72,15,20,35,-2,14,3.3,11,1,3,3,18,2,0,195,7.7,1384,1153,51,50,651,725,47.3
Chandler Stephenson,24,C,64,5,6,11,-13,0,-0.4,4,0,1,0,6,0,0,36,13.9,775,727,33,38,47,48,49.5
Mark Stone,26,RW,77,33,40,73,17,27,8.7,26,6,1,4,26,14,0,199,16.6,1531,1193,71,72,28,34,45.2
Anton Strålman,32,D,47,2,15,17,12,8,3.1,2,0,0,0,14,1,0,57,3.5,965,1231,71,59,0,0,0.0
Ben Street,31,C,21,3,2,5,-4,2,0.3,3,0,0,0,2,0,0,19,15.8,253,724,9,19,16,27,37.2
Dylan Strome,21,C,78,20,37,57,-8,20,5.1,14,6,0,3,27,10,0,145,13.8,1260,969,46,13,434,463,48.4
Ryan Strome,25,C,81,19,16,35,-3,64,3.3,15,4,0,2,13,3,0,110,17.3,1261,934,36,76,365,402,47.6
P.K. Subban,29,D,63,9,22,31,5,60,5.8,6,2,1,1,14,8,0,168,5.4,1428,1360,75,56,0,0,0.0
Oskar Sundqvist,24,C,74,14,17,31,-1,22,2.9,13,0,1,2,15,1,1,113,12.4,1023,829,31,101,227,314,42.0
Antti Suomela,24,C,27,3,5,8,1,4,0.6,3,0,0,0,5,0,0,42,7.1,306,679,11,10,102,127,44.5
Ryan Suter,34,D,82,7,40,47,-8,41,8.3,3,3,1,2,27,12,1,136,5.1,2189,1602,109,78,1,0,100.0
Brandon Sutter,29,C,26,4,2,6,-12,6,-0.1,2,1,1,0,2,0,0,43,9.3,454,1048,13,33,224,238,48.5
