PLAYER,HEIGHT,HANDED,DRAFTED,ixG,iSh,iCF,iFF,ixG60,iSh60,iCF60,iFF60,SF,SA,SF%,CF,CA,CF%,FF,FA,FF%,xGF,xGA,xGF%,GA60,xGA60,GSAx60,SIGNING AGE,CLAUSE,LENGTH,SIGNING,CAP HIT,CAP HIT %
463. Mark Borowiecki,188,Left,139 - Round 5 - 2008 (OTT),2.87,59,147,109,0.21,4.29,10.69,7.93,365,517,41.38,677,988,40.65,530,711,42.71,32.65,40.00,44.94,-,-,-,28,,2,UFA,1200000,0.016
464. Paul Byron,175,Left,179 - Round 6 - 2007 (BUF),10.92,94,132,114,0.80,6.91,9.71,8.39,460,424,52.04,852,778,52.27,606,570,51.53,37.47,35.29,51.49,-,-,-,26,,3,UFA,1166667,0.016
465. Robert Hägg,188,Left,41 - Round 2 - 2013 (PHI),4.78,86,198,135,0.21,3.71,8.55,5.83,627,881,41.58,1140,1636,41.07,872,1179,42.52,56.22,81.23,40.90,-,-,-,23,,2,RFA,1150000,0.014
466. Brandon Tanev,183,Left,-,12.18,127,219,173,0.65,6.75,11.64,9.19,483,641,42.97,890,1214,42.30,665,898,42.55,38.38,55.74,40.78,-,-,-,26,,1,RFA,1150000,0.014
467. Kyle Brodziak,188,Right,214 - Round 7 - 2003 (EDM),6.69,74,129,106,0.49,5.43,9.46,7.77,325,465,41.14,624,859,42.08,464,625,42.61,25.81,41.40,38.40,-,-,-,34,,2,UFA,1150000,0.014
468. Louis Domingue,191,Right,138 - Round 5 - 2010 (ARI),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.88,2.56,-0.32,26,,2,RFA,1150000,0.014
469. Robert Bortuzzo,193,Right,78 - Round 3 - 2007 (PIT),3.00,75,127,97,0.20,4.94,8.36,6.38,457,449,50.44,771,841,47.83,592,624,48.68,36.40,42.21,46.31,-,-,-,27,,2,UFA,1150000,0.016
470. Carter Rowney,185,Right,-,7.04,53,89,74,0.54,4.09,6.86,5.71,301,436,40.84,601,779,43.55,454,605,42.87,27.90,40.68,40.68,-,-,-,29,,3,UFA,1133333,0.014
471. Dmitrij Jaskin,188,Left,41 - Round 2 - 2011 (STL),5.14,48,92,75,0.83,7.72,14.79,12.06,180,194,48.13,349,335,51.02,251,251,50.00,14.34,15.75,47.66,-,-,-,25,,1,RFA,1100000,0.014
472. Derrick Pouliot,183,Left,8 - Round 1 - 2012 (PIT),3.14,58,150,100,0.18,3.27,8.46,5.64,525,546,49.02,1001,939,51.60,758,721,51.25,43.83,47.62,47.93,-,-,-,24,,1,UFA,1100000,0.014
473. Austin Watson,193,Right,18 - Round 1 - 2010 (NSH),7.55,64,113,97,0.84,7.16,12.64,10.85,234,293,44.40,414,561,42.46,321,403,44.34,22.71,25.87,46.75,-,-,-,25,,3,RFA,1100000,0.015
474. Tom Pyatt,180,Left,107 - Round 4 - 2005 (NYR),2.69,29,53,41,0.37,4.01,7.34,5.68,140,332,29.66,264,614,30.07,192,445,30.14,10.55,24.12,30.43,-,-,-,30,,2,UFA,1100000,0.015
475. Jordie Benn,188,Left,-,3.57,93,198,132,0.15,3.79,8.06,5.37,734,802,47.79,1344,1469,47.78,989,1092,47.53,61.14,69.95,46.64,-,-,-,28,,3,UFA,1100000,0.015
476. Al Montoya,188,Left,6 - Round 1 - 2004 (NYR),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,31,,2,UFA,1062500,0.015
477. Scott Wilson,180,Left,209 - Round 7 - 2011 (PIT),1.63,25,38,29,0.56,8.73,13.28,10.13,81,101,44.51,133,160,45.39,94,127,42.53,4.05,7.32,35.61,-,-,-,26,,2,UFA,1050000,0.013
478. Martin Frk,185,Right,49 - Round 2 - 2012 (DET),3.03,28,58,43,0.66,6.10,12.63,9.36,123,143,46.24,245,256,48.90,179,196,47.73,10.60,12.46,45.97,-,-,-,24,,1,UFA,1050000,0.013
479. Peter Budaj,185,Left,63 - Round 2 - 2001 (COL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.01,2.43,-2.58,34,,2,UFA,1025000,0.014
480. Jakub Je?ábek,180,Left,-,0.19,1,2,2,1.45,7.62,15.25,15.25,4,6,40.00,7,10,41.18,6,8,42.86,0.41,0.92,30.83,-,-,-,27,,1,UFA,1000000,0.013
481. Madison Bowey,188,Right,53 - Round 2 - 2013 (WSH),2.22,48,113,78,0.17,3.77,8.89,6.13,313,442,41.46,619,832,42.66,465,619,42.90,27.08,40.77,39.90,-,-,-,23,,2,RFA,1000000,0.013
482. Ross Johnston,196,Left,-,1.79,12,17,14,0.80,5.35,7.58,6.24,66,68,49.25,123,126,49.40,88,95,48.09,5.92,5.32,52.67,-,-,-,24,,4,RFA,1000000,0.013
483. Cédric Paquette,185,Left,101 - Round 4 - 2012 (TBL),9.74,87,142,118,0.61,5.44,8.86,7.37,380,543,41.17,671,1024,39.59,525,745,41.34,31.17,44.13,41.39,-,-,-,24,,1,RFA,1000000,0.013
484. Brian Gibbons,173,Left,-,5.25,50,92,73,0.45,4.29,7.90,6.27,278,423,39.65,538,749,41.80,388,567,40.63,22.05,36.86,37.43,-,-,-,30,,1,UFA,1000000,0.013
485. Eric Fehr,193,Right,18 - Round 1 - 2003 (WSH),9.07,67,129,103,0.68,5.05,9.73,7.77,312,410,43.21,592,822,41.87,451,578,43.83,26.88,33.81,44.29,-,-,-,32,,1,UFA,1000000,0.013
486. Joakim Nordström,185,Left,90 - Round 3 - 2010 (CHI),7.89,103,162,135,0.50,6.55,10.30,8.58,420,503,45.50,766,925,45.30,591,687,46.24,31.45,41.06,43.37,-,-,-,26,,2,UFA,1000000,0.013
487. Devante Smith-Pelly,183,Right,42 - Round 2 - 2010 (ANA),8.03,60,114,89,0.82,6.14,11.67,9.11,225,333,40.32,447,658,40.45,329,460,41.70,22.03,32.29,40.54,-,-,-,26,,1,UFA,1000000,0.013
488. Joe Morrow,183,Left,23 - Round 1 - 2011 (PIT),1.40,40,119,72,0.15,4.19,12.48,7.55,258,349,42.50,518,646,44.50,379,489,43.66,21.51,28.41,43.09,-,-,-,25,,1,UFA,1000000,0.013
489. Chris Wideman,178,Right,100 - Round 4 - 2009 (OTT),1.28,27,66,43,0.24,4.96,12.13,7.90,162,171,48.65,314,325,49.14,231,247,48.33,14.31,15.53,47.96,-,-,-,28,,1,UFA,1000000,0.013
490. Andrew Copp,185,Left,104 - Round 4 - 2013 (WPG),10.32,82,139,110,0.74,5.86,9.94,7.87,373,454,45.10,731,825,46.98,528,620,45.99,32.46,38.07,46.02,-,-,-,22,,2,RFA,1000000,0.013
491. Nick Cousins,180,Left,68 - Round 3 - 2011 (PHI),13.63,144,234,179,0.75,7.88,12.80,9.78,604,551,52.29,1137,1050,51.99,850,749,53.16,52.19,45.56,53.39,-,-,-,23,,2,RFA,1000000,0.013
492. Tyler Pitlick,188,Right,31 - Round 2 - 2010 (EDM),6.51,75,124,99,0.62,7.15,11.83,9.44,300,316,48.70,542,607,47.17,395,449,46.80,24.93,28.32,46.82,-,-,-,25,,3,UFA,1000000,0.013
493. Yanni Gourde,175,Left,-,16.34,130,209,170,0.77,6.16,9.90,8.05,651,676,49.06,1201,1175,50.55,903,891,50.33,58.69,53.15,52.48,-,-,-,25,,2,UFA,1000000,0.013
494. Tomas Nosek,188,Left,-,12.18,116,189,153,0.86,8.21,13.37,10.83,424,426,49.88,795,786,50.28,565,572,49.69,35.71,40.77,46.69,-,-,-,25,,1,RFA,962500,0.012
495. Scott Laughton,185,Left,20 - Round 1 - 2012 (PHI),15.54,130,211,173,0.77,6.40,10.40,8.52,521,731,41.61,916,1385,39.81,700,1010,40.94,49.66,68.58,42.00,-,-,-,23,,2,RFA,962500,0.013
496. Gabriel Bourque,178,Left,132 - Round 5 - 2009 (NSH),3.80,34,60,53,0.43,3.81,6.72,5.94,197,354,35.75,345,698,33.08,273,490,35.78,15.63,33.29,31.95,-,-,-,27,,1,UFA,950000,0.013
497. Antti Niemi,188,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.78,2.66,-1.12,34,,1,UFA,950000,0.013
498. Nicolas Deslauriers,191,Left,84 - Round 3 - 2009 (LAK),4.17,48,85,67,0.52,5.98,10.58,8.34,219,234,48.34,421,439,48.95,306,321,48.80,14.09,17.23,44.97,-,-,-,27,,2,UFA,950000,0.013
499. Curtis Lazar,183,Right,17 - Round 1 - 2013 (OTT),0.00,0,0,0,0.00,0.00,0.00,0.00,4,1,80.00,5,4,55.56,4,3,57.14,0.14,0.19,42.42,-,-,-,22,,2,RFA,950000,0.013
500. Robby Fabbri,178,Left,21 - Round 1 - 2014 (STL),4.57,43,83,60,0.68,6.37,12.30,8.89,212,202,51.21,367,379,49.20,281,271,50.91,18.14,16.64,52.16,-,-,-,22,,1,RFA,925000,0.012
501. Frank Vatrano,178,Left,-,20.46,208,324,266,1.03,10.51,16.37,13.44,694,548,55.88,1185,1031,53.47,930,766,54.83,56.92,46.46,55.06,-,-,-,24,,1,RFA,925000,0.012
502. Bogdan Kiselevich,183,Left,-,0.50,14,42,23,0.06,1.77,5.30,2.90,236,225,51.19,436,419,50.99,321,310,50.87,16.87,16.45,50.63,-,-,-,28,,1,UFA,925000,0.012
503. Josh Leivo,188,Right,86 - Round 3 - 2011 (TOR),15.06,151,276,214,0.85,8.50,15.53,12.04,610,447,57.71,1181,828,58.79,871,642,57.57,53.84,37.97,58.64,-,-,-,25,,1,RFA,925000,0.012
504. MacKenzie Weegar,183,Right,206 - Round 7 - 2013 (FLA),2.76,79,156,107,0.15,4.37,8.61,5.91,518,501,50.83,958,974,49.59,716,681,51.25,39.61,44.05,47.35,-,-,-,24,,1,RFA,900000,0.011
505. Brett Kulak,188,Left,105 - Round 4 - 2012 (CGY),3.94,102,203,137,0.23,6.02,11.98,8.08,624,487,56.17,1131,916,55.25,827,670,55.24,44.27,39.54,52.82,-,-,-,24,,1,RFA,900000,0.011
506. Dylan DeMelo,183,Right,179 - Round 6 - 2011 (SJS),3.97,109,215,152,0.16,4.40,8.69,6.14,739,881,45.62,1323,1632,44.77,1002,1179,45.94,66.65,77.75,46.16,-,-,-,25,,2,UFA,900000,0.011
507. Jacob De La Rose,191,Left,34 - Round 2 - 2013 (MTL),4.05,55,95,69,0.35,4.80,8.30,6.03,258,384,40.19,459,700,39.60,345,544,38.81,18.64,35.63,34.35,-,-,-,23,,2,RFA,900000,0.011
508. Magnus Pääjärvi,191,Left,10 - Round 1 - 2009 (EDM),10.96,119,177,154,0.61,6.63,9.86,8.58,432,700,38.15,787,1299,37.72,599,963,38.35,36.01,56.38,38.97,-,-,-,27,,1,UFA,900000,0.012
509. Michael Vecchione,178,Right,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,24,,2,RFA,900000,0.012
510. Chris Thorburn,191,Right,50 - Round 2 - 2001 (BUF),0.00,0,0,0,0.00,0.00,0.00,0.00,0,4,0.00,0,5,0.00,0,4,0.00,0.00,0.21,0.00,-,-,-,34,,2,UFA,900000,0.012
511. Korbinian Holzer,191,Right,111 - Round 4 - 2006 (TOR),0.69,15,33,22,0.12,2.54,5.60,3.73,138,203,40.47,263,380,40.90,205,287,41.67,12.53,20.25,38.22,-,-,-,29,,2,UFA,900000,0.012
512. Joonas Korpisalo,191,Left,62 - Round 3 - 2012 (CBJ),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.95,2.53,-0.42,23,,2,RFA,900000,0.012
513. Brock McGinn,183,Left,47 - Round 2 - 2012 (CAR),17.52,123,252,187,0.90,6.29,12.89,9.56,525,602,46.58,1020,1199,45.97,765,891,46.20,51.56,60.44,46.04,-,-,-,23,,2,RFA,887500,0.012
514. Ryan Hartman,183,Right,30 - Round 1 - 2013 (CHI),14.31,145,245,190,0.79,7.99,13.50,10.47,556,581,48.90,1003,1000,50.07,733,778,48.51,44.77,50.18,47.15,-,-,-,23,,1,RFA,875000,0.011
515. Jason Dickinson,188,Left,29 - Round 1 - 2013 (DAL),9.78,94,153,125,0.66,6.29,10.25,8.36,409,488,45.60,716,913,43.95,549,646,45.94,35.75,38.11,48.40,-,-,-,22,,1,RFA,875000,0.011
516. Slater Koekkoek,188,Left,10 - Round 1 - 2012 (TBL),1.21,36,69,46,0.15,4.40,8.44,5.62,245,289,45.88,443,513,46.34,328,376,46.59,19.39,26.21,42.53,-,-,-,24,,1,RFA,865000,0.011
517. Troy Brouwer,191,Right,214 - Round 7 - 2004 (CHI),8.33,86,136,112,0.53,5.42,8.58,7.06,434,508,46.07,767,964,44.31,590,706,45.52,32.47,42.48,43.32,-,-,-,32,,1,UFA,850000,0.011
518. Garnet Hathaway,191,Right,-,9.11,77,136,108,0.68,5.77,10.19,8.10,326,375,46.50,613,755,44.81,455,547,45.41,28.72,35.86,44.47,-,-,-,26,,1,RFA,850000,0.011
519. Mirco Mueller,191,Left,18 - Round 1 - 2013 (SJS),1.24,39,94,57,0.08,2.44,5.89,3.57,458,485,48.57,774,911,45.93,605,695,46.54,36.78,40.17,47.80,-,-,-,22,,2,RFA,850000,0.011
520. Curtis McElhinney,185,Left,176 - Round 6 - 2002 (CGY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.58,2.83,0.25,34,,2,UFA,850000,0.011
521. Paul LaDue,188,Right,181 - Round 6 - 2012 (LAK),1.29,33,75,49,0.18,4.54,10.31,6.74,227,216,51.24,419,406,50.79,312,306,50.49,17.80,15.39,53.63,-,-,-,25,,2,RFA,825000,0.01
522. Alex Biega,178,Right,147 - Round 5 - 2006 (BUF),2.77,91,183,129,0.23,7.54,15.15,10.68,358,375,48.84,693,689,50.14,531,522,50.43,29.49,30.79,48.92,-,-,-,30,,2,UFA,825000,0.011
523. Micheal Haley,180,Left,-,5.13,34,71,55,0.88,5.86,12.24,9.48,148,150,49.66,295,308,48.92,226,221,50.56,14.44,11.15,56.43,-,-,-,31,,2,UFA,825000,0.011
524. Lukas Sedlak,183,Left,158 - Round 6 - 2011 (CBJ),5.27,43,70,60,0.75,6.10,9.93,8.51,198,178,52.66,329,340,49.18,261,246,51.48,15.79,14.84,51.55,-,-,-,24,,2,RFA,825000,0.011
525. Casey Nelson,185,Right,-,0.98,37,83,54,0.10,3.79,8.50,5.53,262,270,49.25,485,495,49.49,378,382,49.74,20.14,24.19,45.43,-,-,-,25,,2,UFA,812500,0.011
526. Jake Dotchin,191,Right,161 - Round 6 - 2012 (TBL),0.25,7,25,12,0.06,1.78,6.35,3.05,95,140,40.43,190,247,43.48,147,193,43.24,8.46,11.86,41.63,-,-,-,23,,2,RFA,812500,0.011
527. Nick Jensen,185,Right,150 - Round 5 - 2009 (DET),3.10,94,192,130,0.12,3.55,7.25,4.91,699,808,46.38,1270,1558,44.91,962,1159,45.36,57.66,76.70,42.91,-,-,-,26,,2,UFA,812500,0.011
528. Drew Stafford,188,Right,13 - Round 1 - 2004 (BUF),7.40,77,136,106,0.64,6.61,11.67,9.10,306,356,46.22,559,646,46.39,427,492,46.46,26.60,28.28,48.47,-,-,-,32,,1,UFA,810000,0.01
529. Jake Dotchin,191,Right,161 - Round 6 - 2012 (TBL),0.25,7,25,12,0.06,1.78,6.35,3.05,95,140,40.43,190,247,43.48,147,193,43.24,8.46,11.86,41.63,-,-,-,24,,1,UFA,800000,0.01
530. David Rittich,191,Left,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.61,2.62,0.01,25,,1,RFA,800000,0.01
531. Marko Dano,180,Left,27 - Round 1 - 2013 (CBJ),0.22,3,9,6,0.24,3.27,9.81,6.54,22,25,46.81,46,50,47.92,35,41,46.05,1.31,2.31,36.19,-,-,-,23,,1,RFA,800000,0.01
532. Adam Erne,185,Left,33 - Round 2 - 2013 (TBL),6.41,70,135,103,0.56,6.13,11.81,9.01,313,330,48.68,574,607,48.60,436,466,48.34,24.58,23.36,51.27,-,-,-,23,,1,RFA,800000,0.01
533. Christian Folin,193,Right,-,1.96,47,113,75,0.17,4.00,9.61,6.39,334,372,47.31,605,683,46.97,459,497,48.01,27.73,31.04,47.18,-,-,-,27,,1,UFA,800000,0.01
534. Luke Schenn,188,Right,5 - Round 1 - 2008 (TOR),1.48,30,64,40,0.25,4.98,10.62,6.64,145,202,41.79,275,381,41.92,190,275,40.86,8.98,17.32,34.13,-,-,-,28,,1,UFA,800000,0.01
535. Martin Marincin,196,Left,46 - Round 2 - 2010 (EDM),1.52,34,79,49,0.25,5.59,12.99,8.06,187,196,48.83,359,343,51.14,255,271,48.48,15.12,14.66,50.77,-,-,-,26,,1,RFA,800000,0.01
536. Travis Boyd,183,Right,177 - Round 6 - 2011 (WSH),4.28,35,77,58,0.49,4.03,8.86,6.68,243,286,45.94,472,524,47.39,355,389,47.72,18.72,25.85,42.00,-,-,-,24,,2,RFA,800000,0.01
537. Dalton Prout,191,Right,154 - Round 6 - 2010 (CBJ),0.60,14,42,26,0.14,3.20,9.61,5.95,119,107,52.65,222,241,47.95,169,167,50.30,10.69,11.39,48.41,-,-,-,28,,1,UFA,800000,0.01
538. Nikita Soshnikov,180,Left,-,0.05,1,5,2,0.08,1.67,8.36,3.35,14,21,40.00,27,42,39.13,20,33,37.74,0.79,1.95,28.83,-,-,-,24,,1,RFA,800000,0.01
539. Calvin Pickard,185,Left,49 - Round 2 - 2010 (COL),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.86,2.92,-0.94,26,,1,RFA,800000,0.011
540. Ty Rattie,183,Right,32 - Round 2 - 2011 (STL),9.41,84,124,104,1.00,8.88,13.12,11.00,289,278,50.97,519,500,50.93,386,368,51.19,25.51,22.07,53.61,-,-,-,25,,1,UFA,800000,0.011
541. Griffin Reinhart,193,Left,4 - Round 1 - 2012 (NYI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,23,,2,RFA,800000,0.011
542. Tucker Poolman,188,Right,127 - Round 5 - 2013 (WPG),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,25,,3,RFA,775000,0.01
543. Miikka Salomäki,180,Left,52 - Round 2 - 2011 (NSH),6.62,51,73,63,1.03,7.91,11.32,9.77,186,152,55.03,334,321,50.99,253,231,52.27,16.42,11.79,58.21,-,-,-,25,,2,RFA,750000,0.009
544. Cody McLeod,188,Left,-,2.63,22,35,29,0.64,5.36,8.52,7.06,101,165,37.97,181,276,39.61,136,215,38.75,7.76,13.33,36.79,-,-,-,34,,1,UFA,750000,0.009
545. Ben Street,183,Left,-,1.26,19,46,28,0.30,4.50,10.89,6.63,75,169,30.74,177,307,36.57,118,233,33.61,6.81,16.63,29.05,-,-,-,31,,1,UFA,750000,0.009
546. Anton Rödin,180,Left,53 - Round 2 - 2009 (VAN),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,27,,1,UFA,750000,0.009
547. Curtis McKenzie,188,Left,159 - Round 6 - 2009 (DAL),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,27,,2,UFA,750000,0.009
548. Daniel Carr,183,Left,-,1.07,11,18,14,1.09,11.20,18.32,14.25,30,20,60.00,61,38,61.62,40,28,58.82,2.16,1.88,53.47,-,-,-,26,,1,UFA,750000,0.009
549. Phillip Di Giuseppe,183,Left,38 - Round 2 - 2012 (CAR),2.78,31,58,49,0.69,7.65,14.31,12.09,132,124,51.56,256,224,53.33,198,173,53.37,11.13,10.46,51.55,-,-,-,24,,1,UFA,750000,0.009
550. Daniel Sprong,183,Right,46 - Round 2 - 2015 (PIT),10.73,125,227,177,0.85,9.96,18.09,14.10,388,398,49.36,759,728,51.04,579,559,50.88,36.57,35.64,50.64,-,-,-,21,,2,RFA,750000,0.009
551. Dominik Simon,180,Left,137 - Round 5 - 2015 (PIT),10.52,121,206,161,0.67,7.67,13.06,10.21,537,419,56.17,994,754,56.86,729,564,56.38,44.75,29.34,60.40,-,-,-,23,,2,RFA,750000,0.009
552. John Hayden,191,Right,74 - Round 3 - 2013 (CHI),4.90,42,90,67,0.59,5.09,10.92,8.13,207,275,42.95,421,469,47.30,287,359,44.43,18.91,22.14,46.07,-,-,-,23,,2,RFA,750000,0.01
553. Charlie Lindgren,185,Right,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.62,4.95,0.33,24,,3,RFA,750000,0.01
554. Brendan Gaunce,188,Left,26 - Round 1 - 2012 (VAN),0.17,2,2,2,0.45,5.26,5.26,5.26,10,9,52.63,20,17,54.05,12,15,44.44,0.67,0.89,42.95,-,-,-,23,,2,RFA,750000,0.01
555. Luke Witkowski,188,Right,160 - Round 6 - 2008 (TBL),0.49,14,28,21,0.09,2.57,5.15,3.86,153,194,44.09,263,358,42.35,195,278,41.23,10.97,16.41,40.07,-,-,-,27,,2,UFA,750000,0.01
556. Anton Forsberg,191,Left,188 - Round 7 - 2011 (CBJ),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,24,,2,RFA,750000,0.01
557. Linus Ullmark,193,Left,163 - Round 6 - 2012 (BUF),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.11,2.65,-0.47,23,,2,RFA,750000,0.01
558. Tanner Kero,183,Left,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,24,,2,RFA,750000,0.01
559. Remi Elie,185,Left,40 - Round 2 - 2013 (DAL),1.05,9,23,20,0.38,3.26,8.33,7.25,55,101,35.26,111,177,38.54,89,142,38.53,3.55,8.46,29.56,-,-,-,23,,1,RFA,735000,0.009
560. William Carrier,188,Left,57 - Round 2 - 2013 (STL),9.68,85,134,108,1.08,9.52,15.01,12.10,297,244,54.90,544,419,56.49,398,327,54.90,24.94,20.58,54.79,-,-,-,23,,2,RFA,725000,0.009
561. Nick Seeler,188,Left,131 - Round 5 - 2011 (MIN),2.52,67,153,97,0.17,4.59,10.48,6.65,381,398,48.91,735,865,45.94,538,586,47.86,27.82,31.13,47.19,-,-,-,25,,3,RFA,725000,0.009
562. Dean Kukan,188,Left,-,0.64,16,36,21,0.11,2.85,6.42,3.74,171,143,54.46,299,261,53.39,234,196,54.42,14.76,11.00,57.30,-,-,-,24,,2,RFA,725000,0.01
563. Ben Harpur,198,Left,108 - Round 4 - 2013 (OTT),2.09,50,99,70,0.14,3.34,6.61,4.67,359,592,37.75,636,1071,37.26,483,804,37.53,29.95,51.38,36.83,-,-,-,23,,2,RFA,725000,0.01
564. Mike Reilly,185,Left,98 - Round 4 - 2011 (CBJ),4.63,101,225,151,0.26,5.69,12.68,8.51,618,536,53.55,1196,954,55.63,834,722,53.60,49.12,45.84,51.73,-,-,-,23,,2,RFA,725000,0.01
565. Vincent LoVerde,180,Right,-,0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,28,,2,UFA,725000,0.01
566. Noel Acciari,178,Right,-,9.82,99,159,137,0.63,6.35,10.19,8.78,441,452,49.38,744,897,45.34,599,666,47.35,33.59,40.35,45.43,-,-,-,25,,2,RFA,725000,0.01
567. Gustav Olofsson,188,Left,46 - Round 2 - 2013 (MIN),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,22,,2,RFA,725000,0.01
568. Gemel Smith,180,Left,104 - Round 4 - 2012 (DAL),1.09,14,16,14,0.46,5.91,6.75,5.91,56,82,40.58,85,151,36.02,68,121,35.97,3.85,5.56,40.90,-,-,-,24,,1,RFA,720000,0.009
569. Taylor Leier,180,Left,117 - Round 4 - 2012 (PHI),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,24,,1,RFA,720000,0.009
570. Devon Toews,185,Left,108 - Round 4 - 2014 (NYI),3.67,81,156,105,0.26,5.66,10.90,7.33,452,343,56.86,831,670,55.36,617,485,55.99,44.11,28.93,60.39,-,-,-,24,,2,RFA,700000,0.009
571. Oskar Sundqvist,191,Right,81 - Round 3 - 2012 (PIT),14.18,113,206,165,0.83,6.63,12.09,9.68,443,527,45.67,851,950,47.25,639,711,47.33,41.70,45.44,47.85,-,-,-,24,,1,RFA,700000,0.009
572. Tom Kühnhackl,188,Left,110 - Round 4 - 2010 (PIT),3.23,30,57,43,0.42,3.94,7.49,5.65,183,260,41.31,369,515,41.74,247,350,41.37,14.60,23.09,38.74,-,-,-,26,,1,UFA,700000,0.009
573. Fredrik Claesson,185,Left,126 - Round 5 - 2011 (OTT),1.92,44,107,75,0.18,4.13,10.06,7.05,282,315,47.24,514,612,45.65,380,441,46.29,23.23,27.23,46.04,-,-,-,25,,1,UFA,700000,0.009
574. Samuel Morin,198,Left,11 - Round 1 - 2013 (PHI),0.07,5,9,5,0.07,4.84,8.73,4.84,31,30,50.82,53,65,44.92,39,48,44.83,1.74,3.68,32.10,-,-,-,22,,3,RFA,700000,0.009
575. Marcus Sörensen,180,Left,106 - Round 4 - 2010 (OTT),11.45,100,169,138,0.66,5.79,9.77,7.98,509,507,50.10,976,935,51.07,712,714,49.93,43.41,46.30,48.39,-,-,-,25,,2,RFA,700000,0.009
576. Jean-François Bérubé,185,Left,95 - Round 4 - 2009 (LAK),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.00,0.00,0.00,25,,2,UFA,700000,0.009
577. Pavel Francouz,183,Right,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.96,3.07,1.10,28,,1,UFA,690000,0.009
578. J.T. Brown,178,Right,-,4.59,56,96,71,0.54,6.54,11.22,8.30,224,230,49.34,432,488,46.96,322,349,47.99,17.07,17.53,49.35,-,-,-,27,,2,UFA,687500,0.009
579. Andy Andreoff,185,Left,80 - Round 3 - 2011 (LAK),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,2,RFA,677500,0.009
580. Justin Holl,193,Right,54 - Round 2 - 2010 (CHI),0.13,6,14,9,0.06,2.62,6.12,3.93,71,73,49.31,131,118,52.61,93,101,47.94,5.84,6.88,45.91,-,-,-,26,,2,RFA,675000,0.008
581. Valentin Zykov,183,Right,37 - Round 2 - 2013 (LAK),4.04,29,57,45,0.87,6.24,12.27,9.69,160,104,60.61,327,196,62.52,234,148,61.26,15.93,10.93,59.31,-,-,-,23,,2,RFA,675000,0.008
582. Matt Irwin,185,Left,-,1.27,50,112,72,0.15,6.04,13.52,8.69,262,245,51.68,484,449,51.88,359,321,52.79,17.97,19.17,48.38,-,-,-,30,,2,UFA,675000,0.009
583. Yannick Weber,180,Right,73 - Round 3 - 2007 (MTL),2.06,67,122,83,0.17,5.44,9.91,6.74,373,367,50.41,693,646,51.76,521,482,51.94,29.13,29.51,49.68,-,-,-,29,,2,UFA,675000,0.009
584. Josh Archibald,178,Right,174 - Round 6 - 2011 (PIT),11.45,92,164,127,0.74,5.98,10.67,8.26,407,531,43.39,736,1114,39.78,558,772,41.95,33.92,44.99,42.99,-,-,-,24,,2,RFA,675000,0.009
585. Peter Holland,188,Left,15 - Round 1 - 2009 (ANA),0.00,0,0,0,0.00,0.00,0.00,0.00,,,0.00,,,0.00,,,0.00,0.00,0.00,0.00,-,-,-,26,,2,UFA,675000,0.009
